Variant,Country_code,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Medium variant,927,15068.788,15230.062,15386.803,15539.751,15689.9,15837.994,15984.332,16128.891,16271.667,16412.538,16551.454,16688.559,16824.018,16957.702,17089.431,17219.141,17346.81,17472.625,17596.954,17720.229,17842.795,17964.789,18086.242,18207.202,18327.69,18447.739,18567.401,18686.724,18805.584,18923.859,19041.445,19158.32,19274.493,19389.942,19504.645,19618.59,19731.769,19844.17,19955.804,20066.647,20176.737,20286.045,20394.588,20502.456,20609.744,20716.524,20822.849,20928.684,21033.997,21138.723,21242.811,21346.283,21449.161,21551.455,21653.163,21754.326,21854.971,21955.17,22054.932,22154.337,22253.428,22352.247,22450.87,22549.509,22648.404,22747.747,22847.603,22947.931,23048.769,23150.079,23251.824,23353.958,23456.407,23559.06,23661.813,23764.528,23867.014,23969.093,24070.539,24171.102,24270.496
Medium variant,36,12698.625,12841.202,12979.607,13114.558,13247.038,13377.808,13507.133,13634.97,13761.37,13886.289,14009.717,14131.812,14252.725,14372.339,14490.476,14607.072,14722.102,14835.757,14948.361,15060.319,15171.951,15283.373,15394.602,15505.693,15616.66,15727.534,15838.35,15949.132,16059.755,16170.088,16280.007,16389.468,16498.472,16606.952,16714.866,16822.151,16928.798,17034.78,17140.062,17244.591,17348.367,17451.356,17553.575,17655.112,17756.093,17856.597,17956.671,18056.317,18155.504,18254.204,18352.38,18450.074,18547.333,18644.205,18740.756,18837.053,18933.15,19029.106,19124.978,19220.835,19316.752,19412.75,19508.904,19605.372,19702.344,19799.954,19898.249,19997.171,20096.688,20196.714,20297.159,20397.943,20498.981,20600.171,20701.421,20802.59,20903.511,21003.988,21103.786,21202.655,21300.297
Medium variant,554,2370.163,2388.86,2407.196,2425.193,2442.862,2460.186,2477.199,2493.921,2510.297,2526.249,2541.737,2556.747,2571.293,2585.363,2598.955,2612.069,2624.708,2636.868,2648.593,2659.91,2670.844,2681.416,2691.64,2701.509,2711.03,2720.205,2729.051,2737.592,2745.829,2753.771,2761.438,2768.852,2776.021,2782.99,2789.779,2796.439,2802.971,2809.39,2815.742,2822.056,2828.37,2834.689,2841.013,2847.344,2853.651,2859.927,2866.178,2872.367,2878.493,2884.519,2890.431,2896.209,2901.828,2907.25,2912.407,2917.273,2921.821,2926.064,2929.954,2933.502,2936.676,2939.497,2941.966,2944.137,2946.06,2947.793,2949.354,2950.76,2952.081,2953.365,2954.665,2956.015,2957.426,2958.889,2960.392,2961.938,2963.503,2965.105,2966.753,2968.447,2970.199
Medium variant,1835,6294.541,6404.556,6515.357,6626.829,6738.915,6851.591,6964.728,7078.27,7192.137,7306.193,7420.366,7534.692,7648.973,7763.127,7877.056,7990.691,8103.933,8216.719,8329.057,8440.98,8552.355,8663.29,8773.641,8883.384,8992.521,9100.925,9208.596,9315.532,9421.661,9526.921,9631.201,9734.543,9836.89,9938.276,10038.662,10138.143,10236.645,10334.12,10430.595,10525.87,10619.954,10712.831,10804.406,10894.716,10983.731,11071.406,11157.701,11242.578,11326.017,11407.864,11488.054,11566.519,11643.317,11718.425,11791.912,11863.799,11934.07,12002.769,12069.736,12134.896,12198.161,12259.567,12319.082,12376.741,12432.577,12486.679,12538.95,12589.538,12638.335,12685.468,12730.92,12774.732,12816.894,12857.395,12896.319,12933.615,12969.342,13003.486,13036.035,13067.062,13096.604
Medium variant,928,5670.54,5775.789,5881.65,5988.083,6095.123,6202.751,6310.908,6419.532,6528.536,6637.811,6747.289,6856.936,6966.652,7076.357,7185.936,7295.307,7404.373,7513.099,7621.485,7729.522,7837.174,7944.44,8051.231,8157.542,8263.321,8368.518,8473.085,8577.032,8680.264,8782.77,8884.44,8985.295,9085.277,9184.398,9282.671,9380.13,9476.726,9572.41,9667.156,9760.86,9853.48,9944.994,10035.334,10124.49,10212.45,10299.166,10384.612,10468.742,10551.522,10632.813,10712.574,10790.751,10867.342,10942.37,11015.918,11087.984,11158.61,11227.743,11295.301,11361.219,11425.383,11487.799,11548.482,11607.44,11664.748,11720.419,11774.463,11826.869,11877.663,11926.894,11974.577,12020.735,12065.357,12108.468,12150.054,12190.147,12228.742,12265.853,12301.488,12335.672,12368.427
Medium variant,242,454.018,457.087,460.228,463.444,466.746,470.142,473.604,477.12,480.634,484.096,487.474,490.764,493.936,497.014,500.009,502.937,505.783,508.545,511.225,513.817,516.314,518.723,521.037,523.263,525.412,527.46,529.429,531.317,533.119,534.845,536.48,538.042,539.523,540.93,542.238,543.468,544.609,545.666,546.642,547.527,548.335,549.058,549.701,550.264,550.749,551.167,551.524,551.808,552.028,552.19,552.291,552.339,552.333,552.261,552.148,551.965,551.725,551.432,551.073,550.655,550.168,549.618,549.002,548.313,547.563,546.748,545.87,544.913,543.901,542.818,541.663,540.448,539.167,537.824,536.409,534.944,533.424,531.839,530.205,528.526,526.792
Medium variant,540,143.498,144.779,146.053,147.298,148.541,149.745,150.929,152.087,153.235,154.364,155.472,156.562,157.64,158.691,159.722,160.745,161.73,162.696,163.647,164.565,165.451,166.317,167.152,167.952,168.729,169.476,170.185,170.863,171.503,172.128,172.709,173.269,173.806,174.304,174.781,175.234,175.668,176.065,176.448,176.818,177.163,177.496,177.809,178.111,178.4,178.673,178.928,179.165,179.394,179.603,179.792,179.97,180.13,180.271,180.393,180.5,180.592,180.657,180.706,180.737,180.743,180.737,180.702,180.658,180.599,180.513,180.419,180.318,180.192,180.06,179.926,179.782,179.63,179.479,179.318,179.159,178.996,178.834,178.669,178.502,178.346
Medium variant,598,4568.072,4656.594,4745.619,4835.106,4925.014,5015.326,5105.989,5196.95,5288.16,5379.555,5471.088,5562.709,5654.362,5745.942,5837.31,5928.349,6019.009,6109.255,6199.088,6288.556,6377.649,6466.351,6554.609,6642.393,6729.659,6816.375,6902.509,6988.048,7072.919,7157.077,7240.46,7323.038,7404.788,7485.724,7565.885,7645.288,7723.915,7801.72,7878.641,7954.597,8029.531,8103.403,8176.177,8247.836,8318.369,8387.743,8455.935,8522.923,8588.63,8652.956,8715.848,8777.261,8837.196,8895.696,8952.837,9008.65,9063.173,9116.355,9168.148,9218.484,9267.306,9314.592,9360.376,9404.676,9447.54,9489.012,9529.075,9567.751,9605.068,9641.081,9675.805,9709.268,9741.479,9772.438,9802.146,9830.596,9857.808,9883.777,9908.521,9932.051,9954.394
Medium variant,90,349.262,357.972,366.698,375.466,384.299,393.23,402.25,411.368,420.593,429.938,439.412,449.03,458.779,468.675,478.719,488.919,499.269,509.766,520.401,531.143,541.973,552.891,563.89,574.973,586.131,597.359,608.647,620.004,631.422,642.911,654.466,666.101,677.795,689.55,701.343,713.182,725.037,736.93,748.849,760.803,772.792,784.827,796.895,808.976,821.086,833.201,845.315,857.433,869.555,881.67,893.792,905.903,918.006,930.089,942.14,954.157,966.119,978.044,989.897,1001.688,1013.378,1024.976,1036.477,1047.87,1059.167,1070.352,1081.434,1092.392,1103.231,1113.939,1124.513,1134.954,1145.247,1155.397,1165.404,1175.266,1184.973,1194.539,1203.953,1213.206,1222.306
Medium variant,548,155.69,159.357,163.052,166.769,170.523,174.308,178.136,182.007,185.914,189.858,193.843,197.871,201.935,206.035,210.176,214.357,218.582,222.837,227.124,231.441,235.787,240.158,244.543,248.961,253.39,257.848,262.315,266.8,271.301,275.809,280.325,284.845,289.365,293.89,298.424,302.958,307.497,312.029,316.576,321.115,325.659,330.21,334.752,339.303,343.846,348.382,352.91,357.413,361.915,366.394,370.851,375.278,379.677,384.053,388.4,392.712,397.001,401.255,405.477,409.655,413.788,417.876,421.925,425.923,429.879,433.794,437.665,441.495,445.271,448.996,452.67,456.283,459.834,463.33,466.777,470.182,473.541,476.864,480.14,483.387,486.589
Medium variant,954,277.276,279.928,282.593,285.253,287.898,290.529,293.146,295.719,298.264,300.746,303.151,305.518,307.803,310.02,312.15,314.219,316.206,318.115,319.977,321.781,323.47,325.14,326.751,328.284,329.774,331.202,332.58,333.914,335.206,336.46,337.663,338.795,339.898,340.967,341.972,342.941,343.851,344.72,345.564,346.305,347.008,347.645,348.221,348.737,349.208,349.607,349.949,350.218,350.445,350.631,350.728,350.77,350.776,350.703,350.574,350.416,350.159,349.886,349.542,349.135,348.678,348.17,347.606,346.977,346.287,345.565,344.736,343.908,342.993,342.038,341.018,339.937,338.812,337.62,336.404,335.125,333.829,332.485,331.081,329.65,328.201
Medium variant,316,85.14,85.795,86.428,87.034,87.622,88.22,88.8,89.367,89.924,90.455,90.973,91.475,91.954,92.408,92.837,93.237,93.617,93.958,94.285,94.579,94.85,95.095,95.314,95.513,95.691,95.851,95.983,96.114,96.211,96.298,96.374,96.432,96.473,96.51,96.533,96.549,96.544,96.542,96.52,96.492,96.451,96.396,96.336,96.259,96.18,96.08,95.971,95.844,95.705,95.551,95.386,95.196,94.996,94.776,94.54,94.285,94.003,93.711,93.393,93.062,92.714,92.346,91.97,91.571,91.162,90.733,90.293,89.845,89.385,88.917,88.436,87.946,87.46,86.949,86.45,85.94,85.43,84.905,84.38,83.852,83.33
Medium variant,296,58.744,59.709,60.718,61.748,62.78,63.79,64.776,65.733,66.675,67.603,68.524,69.433,70.334,71.231,72.126,73.021,73.924,74.828,75.736,76.664,77.593,78.533,79.486,80.449,81.416,82.381,83.35,84.322,85.289,86.257,87.208,88.156,89.086,90.015,90.924,91.811,92.698,93.561,94.418,95.248,96.066,96.86,97.639,98.401,99.157,99.895,100.632,101.356,102.079,102.794,103.505,104.208,104.91,105.603,106.29,106.982,107.657,108.328,108.99,109.648,110.287,110.909,111.524,112.114,112.684,113.248,113.775,114.298,114.795,115.271,115.72,116.147,116.551,116.93,117.297,117.636,117.962,118.281,118.567,118.85,119.126
Medium variant,583,58.48,59.095,59.714,60.325,60.927,61.513,62.104,62.667,63.226,63.754,64.281,64.773,65.242,65.692,66.11,66.51,66.88,67.229,67.555,67.867,68.153,68.429,68.684,68.928,69.149,69.365,69.565,69.756,69.938,70.103,70.261,70.407,70.54,70.659,70.765,70.857,70.924,70.977,71.014,71.02,70.997,70.957,70.886,70.792,70.676,70.525,70.352,70.149,69.924,69.68,69.408,69.117,68.806,68.48,68.137,67.78,67.411,67.035,66.657,66.26,65.86,65.466,65.056,64.643,64.228,63.807,63.384,62.954,62.52,62.073,61.633,61.172,60.699,60.227,59.736,59.237,58.733,58.214,57.694,57.151,56.596
Medium variant,957,346.725,348.839,351.114,353.493,355.894,358.311,360.674,363.019,365.337,367.636,369.926,372.238,374.518,376.75,378.97,381.165,383.354,385.505,387.595,389.677,391.711,393.71,395.659,397.558,399.426,401.205,402.931,404.586,406.191,407.691,409.098,410.453,411.715,412.911,414.019,415.072,416.068,416.99,417.875,418.705,419.466,420.192,420.851,421.489,422.073,422.633,423.14,423.618,424.05,424.42,424.752,424.998,425.199,425.352,425.42,425.399,425.301,425.14,424.893,424.542,424.1,423.598,422.994,422.324,421.542,420.695,419.751,418.761,417.679,416.536,415.325,414.06,412.725,411.307,409.861,408.343,406.771,405.148,403.466,401.74,399.976
Medium variant,258,142.261,143.022,143.774,144.52,145.264,146.007,146.737,147.454,148.159,148.84,149.487,150.118,150.719,151.278,151.808,152.3,152.771,153.19,153.579,153.929,154.245,154.521,154.765,154.967,155.141,155.274,155.386,155.457,155.496,155.494,155.475,155.426,155.341,155.235,155.102,154.949,154.77,154.562,154.344,154.112,153.838,153.555,153.252,152.931,152.6,152.246,151.882,151.507,151.108,150.701,150.272,149.828,149.373,148.905,148.424,147.916,147.403,146.885,146.344,145.787,145.216,144.642,144.052,143.441,142.828,142.2,141.561,140.916,140.256,139.588,138.924,138.245,137.552,136.856,136.151,135.44,134.723,134.001,133.263,132.527,131.782
Medium variant,882,102.703,103.615,104.709,105.923,107.165,108.384,109.546,110.689,111.811,112.932,114.07,115.23,116.397,117.565,118.742,119.943,121.151,122.369,123.593,124.832,126.074,127.331,128.587,129.843,131.083,132.308,133.512,134.698,135.859,136.979,138.075,139.135,140.17,141.162,142.128,143.061,143.968,144.856,145.709,146.545,147.367,148.166,148.958,149.742,150.514,151.281,152.039,152.789,153.537,154.275,154.997,155.692,156.384,157.053,157.682,158.288,158.853,159.386,159.874,160.333,160.738,161.102,161.419,161.696,161.924,162.102,162.24,162.328,162.378,162.383,162.348,162.283,162.175,162.027,161.848,161.634,161.384,161.101,160.785,160.438,160.07
Medium variant,776,52.904,53.446,53.95,54.411,54.88,55.363,55.861,56.365,56.874,57.389,57.903,58.423,58.942,59.467,59.987,60.503,61.016,61.527,62.03,62.526,63.012,63.49,63.957,64.422,64.875,65.307,65.729,66.136,66.539,66.926,67.29,67.655,68.006,68.347,68.674,68.999,69.315,69.623,69.925,70.224,70.513,70.796,71.064,71.329,71.581,71.822,72.055,72.274,72.478,72.668,72.839,72.99,73.122,73.239,73.331,73.403,73.453,73.476,73.491,73.478,73.442,73.386,73.311,73.223,73.105,72.972,72.822,72.662,72.483,72.292,72.088,71.871,71.644,71.4,71.15,70.887,70.612,70.329,70.036,69.735,69.422
Medium variant,1829,543641.495,544922.671,546023.051,546980.076,547848.411,548669.651,549455.951,550201.835,550910.49,551580.575,552211.354,552808.773,553377.534,553913.713,554410.541,554863.354,555271.791,555638.783,555967.649,556262.695,556527.424,556763.189,556969.666,557146.432,557292.44,557407.062,557491.278,557546.274,557572.034,557568.366,557535.518,557474.688,557387.917,557277.683,557146.987,556998.819,556835.307,556658.844,556473.023,556282.006,556089.51,555897.688,555708.748,555526.016,555353.108,555192.774,555047.153,554916.963,554802.361,554702.582,554617.23,554546.609,554491.359,554451.034,554424.995,554412.616,554413.95,554428.761,554456.453,554496.418,554548.03,554610.783,554684.564,554769.764,554867.096,554976.81,555098.745,555232.119,555376.204,555530.129,555692.862,555863.638,556041.863,556226.732,556417.346,556613.067,556812.651,557015,557218.662,557422.185,557623.772
Medium variant,917,361060.973,361233.128,361242.024,361120.628,360918.917,360674.734,360398.808,360084.693,359733.335,359341.267,358907.037,358434.876,357931.802,357402.332,356851.112,356281.964,355697.365,355098.775,354488.158,353866.843,353235.822,352596.123,351947.54,351287.777,350613.402,349921.631,349211.996,348484.282,347736.33,346965.645,346170.388,345350.559,344506.846,343639.336,342748.346,341834.921,340900.218,339946.673,338978.239,338000.05,337016.74,336030.933,335045.449,334065.118,333095.348,332140.711,331204.182,330287.731,329394.087,328525.502,327683.987,326870.928,326087.37,325333.483,324608.943,323913.243,323246.517,322608.333,321997.349,321411.858,320850.085,320310.808,319792.918,319294.938,318815.369,318352.473,317905.042,317471.293,317048.562,316633.821,316224.419,315818.601,315415.356,315013.914,314613.624,314214.094,313814.308,313413.285,313009.62,312601.826,312187.973
Medium variant,923,137829.972,137594.278,137314.603,136994.475,136639.809,136255.623,135843.691,135404.895,134942.579,134460.346,133961.856,133449.529,132926.265,132396.754,131866.262,131339.175,130817.836,130303.771,129799.202,129306.013,128825.528,128358.78,127905.798,127465.344,127035.362,126613.978,126200.548,125794.225,125392.41,124991.891,124590.032,124185.687,123778.122,123365.566,122946.268,122518.98,122083.212,121639.105,121187.124,120728.216,120263.438,119793.366,119319.157,118842.876,118367.193,117894.472,117426.025,116963.245,116508.697,116065.261,115635.337,115220.169,114820.45,114437.196,114071.075,113722.561,113392.009,113079.258,112783.687,112504.184,112239.629,111989.337,111752.427,111527.368,111312.371,111105.668,110906.227,110712.809,110523.272,110335.177,110146.569,109956.024,109762.836,109566.547,109366.856,109163.49,108955.962,108743.682,108525.852,108301.538,108069.649
Medium variant,112,4399.367,4397.814,4395.009,4390.913,4385.519,4378.863,4370.936,4361.78,4351.482,4340.165,4327.955,4314.942,4301.211,4286.995,4272.554,4258.112,4243.764,4229.598,4215.766,4202.415,4189.671,4177.591,4166.188,4155.429,4145.232,4135.53,4126.309,4117.525,4109.052,4100.75,4092.457,4084.144,4075.754,4067.203,4058.402,4049.288,4039.83,4030.01,4019.807,4009.244,3998.331,3987.068,3975.499,3963.645,3951.615,3939.455,3927.206,3914.925,3902.701,3890.665,3878.909,3867.483,3856.425,3845.783,3835.611,3825.93,3816.781,3808.16,3800.076,3792.523,3785.478,3778.932,3772.846,3767.18,3761.865,3756.827,3752.019,3747.407,3742.89,3738.365,3733.745,3728.947,3723.956,3718.721,3713.215,3707.415,3701.271,3694.747,3687.772,3680.286,3672.207
Medium variant,100,3374.121,3348.364,3322.705,3297.097,3271.486,3245.809,3220.088,3194.374,3168.66,3142.92,3117.16,3091.393,3065.637,3039.972,3014.463,2989.2,2964.183,2939.443,2914.99,2890.854,2867.054,2843.608,2820.505,2797.718,2775.194,2752.901,2730.816,2708.939,2687.234,2665.663,2644.205,2622.845,2601.565,2580.342,2559.168,2538.009,2516.884,2495.769,2474.718,2453.763,2432.929,2412.236,2391.705,2371.371,2351.294,2331.505,2312.053,2292.938,2274.165,2255.754,2237.728,2220.076,2202.815,2185.965,2169.535,2153.52,2137.935,2122.755,2107.997,2093.644,2079.7,2066.153,2052.964,2040.101,2027.497,2015.107,2002.889,1990.84,1978.887,1966.975,1955.055,1943.086,1931.07,1918.982,1906.837,1894.636,1882.371,1870.022,1857.603,1845.093,1832.46
Medium variant,203,5272.522,5282.038,5289.727,5295.738,5300.392,5303.955,5306.425,5307.725,5307.926,5307.109,5305.362,5302.755,5299.4,5295.505,5291.322,5287.062,5282.812,5278.646,5274.666,5270.998,5267.735,5264.92,5262.542,5260.544,5258.821,5257.275,5255.869,5254.572,5253.264,5251.792,5250.054,5247.974,5245.522,5242.583,5239.026,5234.773,5229.806,5224.111,5217.69,5210.533,5202.662,5194.102,5184.936,5175.29,5165.345,5155.248,5145.08,5134.94,5125.018,5115.514,5106.591,5098.352,5090.856,5084.182,5078.405,5073.58,5069.745,5066.908,5065.04,5064.116,5064.066,5064.857,5066.483,5068.852,5071.872,5075.44,5079.512,5084.025,5088.91,5094.078,5099.455,5104.972,5110.577,5116.213,5121.828,5127.368,5132.783,5138.017,5143.006,5147.683,5152.002
Medium variant,348,4598.288,4587.565,4576.133,4564.039,4551.411,4538.335,4524.803,4510.753,4496.172,4481.015,4465.303,4449.021,4432.22,4414.97,4397.353,4379.442,4361.286,4342.918,4324.423,4305.883,4287.374,4268.934,4250.595,4232.411,4214.397,4196.588,4179.007,4161.646,4144.507,4127.539,4110.735,4094.073,4077.548,4061.12,4044.735,4028.335,4011.927,3995.494,3978.989,3962.366,3945.6,3928.673,3911.619,3894.463,3877.251,3860.044,3842.855,3825.711,3808.67,3791.807,3775.181,3758.843,3742.787,3727.048,3711.648,3696.593,3681.909,3667.601,3653.667,3640.102,3626.888,3614.03,3601.526,3589.349,3577.499,3565.95,3554.691,3543.721,3533.022,3522.585,3512.415,3502.487,3492.782,3483.313,3474.04,3464.963,3456.063,3447.328,3438.744,3430.304,3421.99
Medium variant,616,18337.883,18312.111,18283.212,18250.587,18213.613,18171.844,18125.046,18073.279,18016.885,17956.371,17892.211,17824.528,17753.454,17679.466,17603.141,17524.947,17445.16,17363.912,17281.412,17197.858,17113.36,17028.083,16942.112,16855.475,16768.128,16680.045,16591.232,16501.69,16411.342,16320.111,16227.891,16134.648,16040.336,15944.764,15847.756,15749.139,15648.862,15546.939,15443.326,15338.012,15231.013,15122.385,15012.187,14900.447,14787.18,14672.47,14556.43,14439.267,14321.345,14203.055,14084.797,13966.788,13849.244,13732.513,13616.949,13502.876,13390.515,13280.026,13171.68,13065.685,12962.231,12861.436,12763.345,12667.991,12575.389,12485.495,12398.307,12313.765,12231.637,12151.637,12073.53,11997.121,11922.322,11849.022,11777.16,11706.597,11637.181,11568.676,11500.833,11433.303,11365.724
Medium variant,498,1931.953,1925.84,1919.38,1912.506,1905.118,1897.133,1888.544,1879.401,1869.721,1859.534,1848.881,1837.779,1826.241,1814.331,1802.116,1789.661,1776.989,1764.119,1751.112,1738.013,1724.865,1711.692,1698.503,1685.291,1672.047,1658.747,1645.398,1632.004,1618.546,1604.994,1591.336,1577.558,1563.657,1549.63,1535.448,1521.092,1506.583,1491.916,1477.09,1462.116,1447.009,1431.771,1416.424,1401.011,1385.556,1370.098,1354.665,1339.285,1324.01,1308.877,1293.952,1279.25,1264.793,1250.634,1236.807,1223.349,1210.272,1197.59,1185.299,1173.415,1161.903,1150.787,1140.049,1129.671,1119.598,1109.814,1100.309,1091.055,1082.033,1073.184,1064.509,1055.964,1047.535,1039.226,1031.002,1022.869,1014.804,1006.797,998.823,990.864,982.899
Medium variant,642,9353.912,9299.182,9252.006,9210.038,9169.615,9128.007,9084.657,9040.278,8995.007,8949.294,8903.459,8857.364,8810.745,8763.746,8716.566,8669.387,8622.221,8575.038,8527.85,8480.632,8433.374,8386.087,8338.781,8291.403,8243.929,8196.335,8148.601,8100.729,8052.692,8004.452,7955.986,7907.306,7858.434,7809.37,7760.171,7710.86,7661.462,7612.027,7562.631,7513.368,7464.33,7415.557,7367.113,7319.049,7271.459,7224.387,7177.892,7132.004,7086.782,7042.299,6998.6,6955.724,6913.66,6872.382,6831.806,6791.906,6752.66,6714.046,6676.068,6638.683,6601.872,6565.61,6529.863,6494.602,6459.787,6425.379,6391.346,6357.653,6324.305,6291.268,6258.526,6226.058,6193.828,6161.788,6129.882,6098.084,6066.319,6034.574,6002.793,5970.957,5939.022
Medium variant,643,67640.299,67638.243,67597.127,67522.35,67422.584,67304.745,67170.857,67020.803,66857.097,66682.211,66498.6,66308.301,66113.688,65917.834,65724.087,65535.226,65352.885,65178.165,65012.608,64857.545,64713.869,64582.23,64462.552,64353.832,64254.52,64163.153,64079.206,64001.998,63929.538,63859.401,63789.581,63719.177,63647.589,63573.604,63495.987,63413.877,63326.819,63234.842,63138.263,63037.68,62933.801,62826.933,62717.721,62607.546,62498.158,62391.1,62287.103,62186.92,62092.074,62004.263,61924.829,61854.431,61793.308,61741.766,61699.901,61667.682,61645.111,61631.916,61627.31,61630.209,61639.61,61654.852,61675.292,61699.85,61727.358,61756.657,61787.065,61817.753,61847.329,61874.274,61897.335,61915.74,61929.131,61937.402,61940.58,61938.698,61931.719,61919.516,61901.863,61878.464,61848.945
Medium variant,703,2658.479,2659.297,2658.967,2657.629,2655.485,2652.706,2649.321,2645.275,2640.568,2635.146,2629.012,2622.173,2614.7,2606.646,2598.115,2589.164,2579.839,2570.178,2560.265,2550.168,2539.953,2529.66,2519.318,2508.945,2498.541,2488.123,2477.699,2467.267,2456.828,2446.358,2435.844,2425.275,2414.643,2403.903,2392.99,2381.894,2370.578,2359.046,2347.263,2335.214,2322.879,2310.256,2297.363,2284.219,2270.856,2257.308,2243.596,2229.754,2215.847,2201.95,2188.133,2174.43,2160.873,2147.522,2134.421,2121.616,2109.135,2097.002,2085.245,2073.877,2062.925,2052.399,2042.292,2032.582,2023.243,2014.26,2005.62,1997.284,1989.242,1981.434,1973.821,1966.378,1959.075,1951.903,1944.838,1937.845,1930.912,1923.992,1917.062,1910.07,1902.968
Medium variant,804,20263.148,20143.824,20020.337,19893.578,19764.586,19634.226,19503.014,19371.227,19239.061,19106.581,18973.913,18841.273,18708.969,18577.289,18446.545,18316.974,18188.697,18061.754,17936.11,17811.647,17688.273,17565.975,17444.702,17324.296,17204.553,17085.281,16966.411,16847.855,16729.407,16610.831,16491.943,16372.687,16253.074,16133.047,16012.585,15891.713,15770.461,15648.951,15527.347,15405.92,15284.884,15164.385,15044.59,14925.835,14808.479,14692.857,14579.145,14467.501,14358.085,14251.077,14146.617,14044.792,13945.689,13849.401,13755.992,13665.509,13577.946,13493.254,13411.305,13331.93,13254.956,13180.281,13107.767,13037.19,12968.263,12900.739,12834.469,12769.306,12705.017,12641.377,12578.178,12515.271,12452.56,12389.977,12327.474,12265.015,12202.539,12140.013,12077.353,12014.514,11951.432
Medium variant,924,52487.382,52735.243,52963.352,53176.326,53380.861,53581.904,53781.192,53977.786,54170.591,54357.642,54537.505,54710.392,54877.412,55039.315,55197.098,55351.481,55502.749,55651.001,55796.861,55940.977,56083.838,56225.646,56366.264,56505.2,56641.732,56775.25,56905.673,57032.891,57156.303,57275.134,57388.857,57497.293,57600.593,57698.877,57792.386,57881.452,57966.168,58046.816,58124.016,58198.578,58271.256,58342.255,58411.866,58480.632,58549.085,58617.704,58686.761,58756.239,58826.074,58895.883,58965.498,59034.892,59104.094,59172.86,59240.819,59307.705,59373.483,59438.235,59501.958,59564.688,59626.552,59687.465,59747.616,59807.44,59867.459,59928.11,59989.529,60051.664,60114.657,60178.592,60243.445,60309.195,60375.748,60442.956,60510.545,60578.353,60646.044,60713.288,60779.769,60845.09,60908.771
Medium variant,830,86.07,86.785,87.416,87.99,88.531,89.08,89.628,90.191,90.74,91.286,91.804,92.303,92.793,93.26,93.72,94.158,94.582,94.991,95.383,95.764,96.127,96.487,96.825,97.154,97.475,97.784,98.078,98.363,98.635,98.899,99.151,99.391,99.63,99.863,100.085,100.3,100.506,100.719,100.915,101.121,101.324,101.524,101.728,101.933,102.139,102.344,102.556,102.763,102.986,103.205,103.429,103.654,103.889,104.124,104.368,104.606,104.855,105.105,105.351,105.607,105.857,106.113,106.369,106.613,106.88,107.142,107.402,107.677,107.95,108.229,108.508,108.794,109.079,109.37,109.667,109.966,110.278,110.587,110.896,111.215,111.53
Medium variant,208,2879.361,2889.481,2899.894,2910.504,2921.082,2931.485,2941.694,2951.751,2961.589,2971.142,2980.33,2989.124,2997.547,3005.594,3013.313,3020.731,3027.851,3034.684,3041.245,3047.563,3053.661,3059.562,3065.283,3070.849,3076.304,3081.664,3086.966,3092.211,3097.453,3102.712,3108.012,3113.384,3118.833,3124.374,3130.003,3135.733,3141.557,3147.495,3153.556,3159.758,3166.143,3172.681,3179.369,3186.215,3193.176,3200.237,3207.39,3214.617,3221.904,3229.23,3236.569,3243.937,3251.28,3258.572,3265.74,3272.743,3279.578,3286.237,3292.708,3299.022,3305.178,3311.194,3317.063,3322.81,3328.44,3333.99,3339.462,3344.876,3350.278,3355.757,3361.33,3367.053,3372.922,3378.926,3385.065,3391.341,3397.736,3404.274,3410.962,3417.836,3424.93
Medium variant,233,628.456,628.885,628.105,626.46,624.48,622.552,620.768,619.009,617.233,615.363,613.339,611.18,608.92,606.618,604.273,601.912,599.559,597.196,594.843,592.508,590.186,587.878,585.593,583.312,581.015,578.704,576.35,573.963,571.527,569.038,566.479,563.842,561.136,558.353,555.474,552.535,549.504,546.4,543.218,539.964,536.642,533.263,529.824,526.343,522.805,519.228,515.622,511.99,508.346,504.698,501.061,497.435,493.826,490.257,486.727,483.248,479.834,476.481,473.193,469.97,466.812,463.708,460.669,457.695,454.784,451.94,449.158,446.436,443.782,441.173,438.619,436.112,433.648,431.213,428.793,426.395,423.989,421.565,419.126,416.652,414.119
