Variant,Country_code,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Medium variant,554,2452.07,2471.782,2491.005,2509.783,2528.185,2546.263,2564.038,2581.492,2598.566,2615.163,2631.224,2646.736,2661.699,2676.128,2690.005,2703.35,2716.142,2728.397,2740.137,2751.38,2762.156,2772.48,2782.347,2791.784,2800.79,2809.364,2817.521,2825.29,2832.683,2839.693,2846.355,2852.671,2858.679,2864.391,2869.849,2875.089,2880.111,2884.954,2889.665,2894.295,2898.903,2903.493,2908.082,2912.699,2917.35,2922.054,2926.82,2931.638,2936.507,2941.42,2946.353,2951.301,2956.247,2961.151,2965.964,2970.631,2975.153,2979.509,2983.664,2987.586,2991.237,2994.623,2997.747,3000.626,3003.305,3005.817,3008.171,3010.381,3012.486,3014.555,3016.612,3018.701,3020.812,3022.946,3025.088,3027.233,3029.389,3031.538,3033.703,3035.9,3038.151
Medium variant,1835,6061.154,6166.539,6272.845,6380.034,6487.997,6596.712,6706.069,6816.004,6926.387,7037.115,7148.144,7259.345,7370.68,7482.098,7593.366,7704.494,7815.352,7925.936,8036.208,8146.144,8255.733,8364.97,8473.715,8582.015,8689.787,8796.99,8903.624,9009.591,9114.914,9219.463,9323.234,9426.155,9528.214,9629.418,9729.811,9829.374,9928.154,10026.101,10123.105,10219.161,10314.113,10408.01,10500.806,10592.442,10682.976,10772.384,10860.588,10947.643,11033.399,11117.772,11200.692,11282.068,11362.008,11440.421,11517.37,11592.929,11667.038,11739.658,11810.742,11880.101,11947.749,12013.533,12077.573,12139.812,12200.307,12259.066,12316.112,12371.377,12424.94,12476.799,12526.906,12575.326,12622.049,12667.014,12710.306,12751.862,12791.701,12829.828,12866.212,12900.902,12933.882
Medium variant,928,5452.45,5552.791,5653.901,5755.725,5858.31,5961.651,6065.694,6170.348,6275.537,6381.135,6487.088,6593.313,6699.756,6806.334,6912.928,7019.462,7125.856,7232.075,7338.106,7443.93,7549.525,7654.878,7759.895,7864.576,7968.873,8072.729,8176.15,8279.063,8381.438,8483.2,8584.331,8684.762,8784.463,8883.487,8981.793,9079.441,9176.4,9272.629,9368.061,9462.621,9556.242,9648.908,9740.555,9831.184,9920.808,10009.388,10096.867,10183.28,10268.494,10352.437,10435.017,10516.224,10596.014,10674.427,10751.498,10827.272,10901.73,10974.828,11046.49,11116.598,11185.086,11251.864,11317.018,11380.51,11442.381,11502.669,11561.36,11618.419,11673.887,11727.766,11780.049,11830.736,11879.821,11927.323,11973.229,12017.509,12060.176,12101.237,12140.671,12178.483,12214.684
Medium variant,242,442.426,445.812,449.229,452.687,456.209,459.835,463.558,467.336,471.129,474.875,478.545,482.102,485.56,488.923,492.217,495.45,498.627,501.73,504.759,507.705,510.573,513.355,516.056,518.675,521.211,523.669,526.049,528.344,530.558,532.699,534.772,536.755,538.678,540.514,542.262,543.927,545.51,547.005,548.411,549.727,550.955,552.099,553.153,554.12,555.008,555.818,556.526,557.176,557.743,558.246,558.683,559.065,559.383,559.64,559.835,559.972,560.04,560.044,559.988,559.862,559.677,559.415,559.086,558.694,558.228,557.679,557.055,556.355,555.567,554.708,553.749,552.716,551.591,550.39,549.11,547.739,546.302,544.787,543.196,541.53,539.789
Medium variant,540,141.993,143.438,144.871,146.283,147.669,149.041,150.387,151.71,153.015,154.294,155.555,156.789,158.002,159.195,160.349,161.473,162.567,163.624,164.647,165.639,166.585,167.504,168.366,169.188,169.973,170.714,171.416,172.068,172.684,173.256,173.786,174.291,174.75,175.168,175.555,175.916,176.242,176.544,176.82,177.076,177.316,177.541,177.745,177.947,178.133,178.307,178.466,178.616,178.763,178.898,179.022,179.138,179.238,179.338,179.428,179.504,179.568,179.62,179.665,179.694,179.714,179.714,179.709,179.682,179.641,179.59,179.531,179.455,179.359,179.264,179.159,179.039,178.905,178.773,178.636,178.485,178.326,178.163,177.991,177.815,177.645
Medium variant,598,4378.955,4462.411,4546.553,4631.325,4716.692,4802.591,4888.98,4975.801,5062.991,5150.501,5238.263,5326.242,5414.376,5502.56,5590.68,5678.649,5766.385,5853.878,5941.128,6028.149,6114.952,6201.51,6287.78,6373.727,6459.331,6544.531,6629.33,6713.695,6797.562,6880.884,6963.6,7045.679,7127.091,7207.88,7288.064,7367.67,7446.691,7525.079,7602.769,7679.674,7755.732,7830.885,7905.136,7978.447,8050.835,8122.276,8192.749,8262.228,8330.612,8397.813,8463.748,8528.393,8591.715,8653.765,8714.591,8774.223,8832.676,8889.914,8945.855,9000.421,9053.533,9105.169,9155.363,9204.108,9251.467,9297.449,9342.069,9385.32,9427.235,9467.825,9507.117,9545.114,9581.823,9617.233,9651.342,9684.141,9715.611,9745.767,9774.598,9802.111,9828.31
Medium variant,90,337.616,346.023,354.466,362.95,371.524,380.192,388.96,397.83,406.816,415.934,425.191,434.602,444.151,453.86,463.71,473.709,483.853,494.141,504.551,515.075,525.681,536.381,547.161,558.012,568.937,579.922,590.975,602.081,613.239,624.459,635.748,647.089,658.482,669.932,681.403,692.9,704.41,715.943,727.491,739.059,750.651,762.283,773.927,785.588,797.267,808.944,820.626,832.307,843.988,855.679,867.381,879.086,890.796,902.497,914.181,925.846,937.481,949.078,960.631,972.121,983.544,994.88,1006.129,1017.29,1028.341,1039.309,1050.165,1060.899,1071.514,1082,1092.351,1102.56,1112.619,1122.525,1132.286,1141.884,1151.326,1160.606,1169.727,1178.682,1187.461
Medium variant,548,151.46,155.107,158.782,162.48,166.216,169.992,173.809,177.671,181.586,185.531,189.534,193.578,197.667,201.796,205.972,210.181,214.424,218.702,223.021,227.362,231.734,236.128,240.532,244.974,249.421,253.893,258.38,262.875,267.395,271.902,276.425,280.948,285.462,289.993,294.509,299.028,303.547,308.058,312.57,317.085,321.588,326.1,330.594,335.082,339.565,344.043,348.5,352.953,357.388,361.801,366.183,370.542,374.882,379.187,383.463,387.727,391.965,396.172,400.351,404.5,408.618,412.686,416.731,420.736,424.704,428.642,432.54,436.39,440.212,443.969,447.673,451.307,454.883,458.402,461.855,465.26,468.611,471.914,475.159,478.345,481.479
Medium variant,954,271.651,274.474,277.28,280.121,282.951,285.771,288.564,291.348,294.08,296.755,299.379,301.92,304.39,306.808,309.125,311.372,313.541,315.639,317.643,319.588,321.446,323.257,324.978,326.644,328.247,329.793,331.267,332.69,334.075,335.387,336.67,337.896,339.065,340.183,341.28,342.28,343.255,344.188,345.051,345.872,346.612,347.301,347.944,348.501,348.99,349.45,349.84,350.171,350.459,350.679,350.856,350.933,351.015,351.006,350.959,350.86,350.715,350.51,350.265,349.936,349.585,349.174,348.703,348.199,347.617,346.967,346.273,345.516,344.691,343.826,342.883,341.896,340.848,339.72,338.566,337.353,336.087,334.785,333.419,332.019,330.572
Medium variant,316,83.643,84.389,85.1,85.785,86.448,87.109,87.759,88.387,89,89.592,90.17,90.713,91.247,91.745,92.224,92.676,93.097,93.494,93.859,94.209,94.525,94.817,95.077,95.316,95.536,95.731,95.908,96.053,96.198,96.31,96.411,96.495,96.564,96.615,96.656,96.68,96.691,96.694,96.68,96.659,96.615,96.569,96.506,96.43,96.345,96.244,96.14,96.024,95.886,95.747,95.583,95.412,95.241,95.035,94.831,94.604,94.366,94.111,93.843,93.551,93.255,92.943,92.615,92.268,91.911,91.529,91.147,90.742,90.322,89.895,89.46,89.01,88.546,88.075,87.595,87.111,86.616,86.123,85.612,85.11,84.592
Medium variant,296,60.702,61.679,62.698,63.753,64.8,65.829,66.831,67.806,68.77,69.721,70.654,71.586,72.51,73.43,74.346,75.256,76.174,77.099,78.023,78.965,79.9,80.856,81.809,82.778,83.748,84.723,85.686,86.645,87.608,88.553,89.51,90.432,91.352,92.261,93.158,94.032,94.893,95.749,96.584,97.397,98.198,98.986,99.747,100.5,101.231,101.968,102.687,103.396,104.107,104.798,105.498,106.178,106.856,107.53,108.197,108.848,109.51,110.156,110.791,111.414,112.023,112.622,113.203,113.768,114.318,114.847,115.355,115.849,116.318,116.773,117.2,117.605,117.989,118.346,118.694,119.019,119.321,119.607,119.868,120.113,120.345
Medium variant,583,56.541,57.16,57.772,58.383,58.994,59.6,60.191,60.773,61.339,61.89,62.418,62.925,63.41,63.875,64.31,64.712,65.103,65.466,65.792,66.112,66.412,66.687,66.952,67.205,67.438,67.668,67.874,68.09,68.282,68.475,68.654,68.834,69.001,69.166,69.317,69.46,69.582,69.7,69.803,69.887,69.946,69.993,70.013,70.016,69.984,69.939,69.86,69.772,69.647,69.504,69.334,69.139,68.924,68.689,68.432,68.163,67.878,67.575,67.255,66.931,66.592,66.252,65.898,65.541,65.178,64.801,64.42,64.03,63.637,63.236,62.82,62.404,61.973,61.531,61.082,60.622,60.151,59.675,59.173,58.662,58.138
Medium variant,957,337.053,339.274,341.664,344.188,346.736,349.29,351.811,354.308,356.77,359.225,361.677,364.112,366.534,368.956,371.313,373.66,375.955,378.222,380.459,382.626,384.762,386.835,388.842,390.795,392.667,394.468,396.207,397.838,399.401,400.876,402.233,403.497,404.686,405.748,406.738,407.653,408.499,409.284,409.993,410.668,411.259,411.801,412.307,412.757,413.178,413.546,413.881,414.192,414.446,414.656,414.819,414.911,414.979,414.988,414.913,414.797,414.593,414.32,413.987,413.567,413.078,412.495,411.852,411.103,410.309,409.43,408.479,407.442,406.362,405.207,403.974,402.694,401.38,399.971,398.511,397,395.438,393.806,392.122,390.4,388.626
Medium variant,258,138.643,139.512,140.386,141.272,142.153,143.027,143.894,144.758,145.6,146.422,147.208,147.977,148.712,149.418,150.09,150.719,151.314,151.859,152.382,152.846,153.276,153.665,154,154.296,154.551,154.761,154.932,155.049,155.14,155.187,155.176,155.138,155.066,154.947,154.795,154.605,154.394,154.149,153.871,153.566,153.239,152.885,152.512,152.112,151.699,151.266,150.816,150.351,149.869,149.377,148.863,148.331,147.794,147.244,146.676,146.099,145.517,144.922,144.319,143.704,143.087,142.457,141.82,141.183,140.538,139.888,139.229,138.578,137.92,137.257,136.591,135.935,135.269,134.603,133.936,133.262,132.577,131.89,131.196,130.486,129.763
Medium variant,882,95.707,96.529,97.532,98.645,99.807,100.939,102.027,103.101,104.157,105.22,106.298,107.395,108.51,109.634,110.767,111.922,113.073,114.247,115.429,116.615,117.815,119.026,120.225,121.431,122.623,123.794,124.954,126.085,127.192,128.266,129.315,130.319,131.294,132.238,133.15,134.037,134.89,135.723,136.531,137.33,138.102,138.855,139.605,140.346,141.071,141.798,142.522,143.244,143.954,144.658,145.343,146.023,146.684,147.327,147.947,148.537,149.095,149.62,150.11,150.556,150.964,151.322,151.639,151.914,152.143,152.318,152.45,152.535,152.576,152.568,152.524,152.44,152.323,152.16,151.962,151.717,151.451,151.141,150.806,150.432,150.036
Medium variant,776,52.793,53.313,53.798,54.252,54.714,55.192,55.69,56.19,56.697,57.202,57.713,58.231,58.749,59.272,59.784,60.299,60.809,61.31,61.807,62.297,62.772,63.241,63.704,64.144,64.581,65.001,65.406,65.794,66.175,66.54,66.883,67.223,67.549,67.851,68.157,68.448,68.73,69.007,69.278,69.542,69.794,70.04,70.285,70.518,70.74,70.954,71.152,71.355,71.543,71.709,71.868,72.007,72.139,72.252,72.346,72.425,72.484,72.524,72.546,72.555,72.539,72.503,72.458,72.378,72.291,72.186,72.065,71.925,71.772,71.604,71.42,71.213,71.004,70.776,70.528,70.283,70.015,69.739,69.435,69.152,68.839
Medium variant,1829,572864.194,573932.443,574839.134,575618.053,576317.127,576972.629,577595.82,578181.227,578728.683,579233.036,579690.028,580103.54,580476.935,580804.297,581077.043,581288.946,581438.787,581528.66,581560.34,581536.687,581460.321,581332.365,581153.641,580925.906,580651.298,580332.017,579970.127,579568.084,579128.726,578655.411,578151.191,577618.893,577061.418,576481.874,575883.538,575269.575,574642.788,574006.441,573364.434,572721.093,572080.216,571444.497,570816.291,570198.526,569593.968,569004.977,568433.857,567881.947,567349.637,566836.563,566342.889,565869.429,565417.569,564988.166,564582.072,564199.988,563842.383,563509.968,563204.333,562927.09,562679.603,562462.156,562274.537,562116.405,561987.107,561885.948,561812.155,561764.969,561743.319,561746.283,561772.348,561819.907,561887.039,561971.586,562071.117,562182.999,562304.537,562432.837,562564.891,562697.497,562827.346
Medium variant,917,386575.072,386514.268,386301.803,385969.17,385562.423,385116.546,384642.386,384134.555,383593.352,383014.55,382395.482,381739.812,381053.234,380337.114,379592.234,378819.293,378019.679,377194.605,376345.025,375471.562,374574.807,373655.4,372713.675,371748.972,370760.405,369747.274,368709.758,367648.261,366562.312,365451.626,364315.938,363156.061,361972.947,360766.7,359537.455,358285.819,357013.241,355722.281,354416.102,353098.672,351773.755,350443.947,349112.214,347783.278,346462.422,345154.292,343862.159,342588.477,341336.242,340108.133,338906.77,337734.233,336592.546,335483.575,334409.041,333370.177,332368.017,331403.247,330476.583,329588.335,328738.676,327927.227,327153.351,326416.14,325714.298,325046.361,324410.951,323806.185,323229.003,322676.134,322144.147,321630.269,321132.001,320647.01,320172.867,319706.762,319245.643,318785.996,318323.901,317855.007,317374.589
Medium variant,923,155183.238,154892.326,154548.37,154157.388,153728.783,153270.11,152783.61,152268.858,151727.73,151161.77,150572.77,149962.747,149334.433,148691.066,148036.233,147373.093,146703.68,146029.512,145352.707,144675.131,143998.45,143323.905,142652.225,141983.788,141318.576,140656.438,139997.59,139342.02,138689.046,138037.732,137387.162,136737.021,136086.866,135435.226,134780.379,134120.94,133456.558,132787.285,132112.635,131432.218,130745.984,130054.309,129357.967,128657.972,127955.636,127252.412,126549.406,125848.165,125151.37,124462.183,123783.426,123116.678,122463.357,121825.825,121206.561,120607.606,120030.157,119474.789,118942.4,118433.58,117948.638,117487.577,117050.001,116634.98,116241.162,115867.148,115511.977,115174.311,114851.747,114541.402,114240.717,113947.629,113660.578,113378.197,113099.182,112821.96,112544.703,112265.223,111981.036,111689.283,111386.763
Medium variant,112,5049.954,5045.053,5037.795,5028.581,5018.01,5006.578,4994.366,4981.306,4967.37,4952.552,4936.822,4920.236,4902.917,4884.946,4866.437,4847.487,4828.16,4808.502,4788.571,4768.434,4748.149,4727.762,4707.296,4686.769,4666.174,4645.504,4624.773,4604.008,4583.242,4562.485,4541.759,4521.083,4500.439,4479.819,4459.182,4438.497,4417.765,4397.008,4376.179,4355.281,4334.277,4313.192,4292.03,4270.824,4249.573,4228.308,4207.05,4185.847,4164.745,4143.817,4123.128,4102.718,4082.647,4062.983,4043.822,4025.244,4007.29,3989.994,3973.398,3957.592,3942.61,3928.445,3915.112,3902.609,3890.909,3879.993,3869.839,3860.395,3851.562,3843.24,3835.313,3827.696,3820.304,3813.06,3805.877,3798.657,3791.289,3783.648,3775.571,3766.907,3757.466
Medium variant,100,3574.324,3548.291,3521.886,3495.13,3468.051,3440.662,3413.019,3385.123,3356.951,3328.446,3299.588,3270.398,3240.934,3211.288,3181.589,3151.935,3122.367,3092.922,3063.696,3034.776,3006.239,2978.135,2950.459,2923.189,2896.297,2869.738,2843.506,2817.602,2791.965,2766.524,2741.239,2716.079,2691.032,2666.04,2641.062,2616.064,2591.03,2565.963,2540.856,2515.714,2490.559,2465.4,2440.247,2415.178,2390.251,2365.528,2341.058,2316.853,2292.966,2269.428,2246.287,2223.587,2201.339,2179.567,2158.307,2137.576,2117.39,2097.743,2078.677,2060.214,2042.376,2025.175,2008.555,1992.495,1976.942,1961.841,1947.162,1932.874,1918.893,1905.138,1891.525,1878,1864.534,1851.103,1837.707,1824.298,1810.858,1797.349,1783.72,1769.926,1755.877
Medium variant,203,5436.46,5442.515,5447.055,5450.15,5451.996,5452.749,5452.412,5450.898,5448.23,5444.404,5439.468,5433.459,5426.495,5418.746,5410.462,5401.856,5393.016,5384.017,5375.032,5366.247,5357.805,5349.78,5342.192,5335.065,5328.381,5322.113,5316.258,5310.782,5305.587,5300.546,5295.536,5290.5,5285.38,5280.033,5274.3,5268.036,5261.197,5253.785,5245.709,5236.908,5227.362,5217.062,5206.084,5194.54,5182.597,5170.424,5158.098,5145.697,5133.435,5121.508,5110.115,5099.345,5089.287,5080.056,5071.779,5064.545,5058.429,5053.417,5049.523,5046.666,5044.832,5043.981,5044.1,5045.086,5046.829,5049.235,5052.216,5055.743,5059.755,5064.195,5069,5074.12,5079.475,5084.987,5090.589,5096.206,5101.76,5107.187,5112.424,5117.397,5122.068
Medium variant,348,5062.062,5046.597,5030.119,5012.728,4994.632,4975.995,4956.817,4936.972,4916.453,4895.186,4873.151,4850.346,4826.832,4802.64,4777.81,4752.399,4726.452,4700.035,4673.269,4646.287,4619.232,4592.146,4565.102,4538.186,4511.533,4485.212,4459.282,4433.745,4408.614,4383.87,4359.497,4335.492,4311.84,4288.443,4265.192,4242.002,4218.835,4195.677,4172.454,4149.059,4125.443,4101.573,4077.488,4053.224,4028.88,4004.509,3980.149,3955.846,3931.696,3907.841,3884.405,3861.423,3838.931,3817.008,3795.687,3775.03,3755.078,3735.818,3717.251,3699.35,3682.089,3665.459,3649.453,3634.028,3619.111,3604.653,3590.631,3577.034,3563.851,3551.096,3538.762,3526.846,3515.321,3504.166,3493.35,3482.859,3472.677,3462.787,3453.193,3443.906,3434.93
Medium variant,616,19508.722,19484.889,19456.567,19423.444,19385.535,19342.851,19295.006,19241.704,19183.209,19119.969,19052.361,18980.487,18904.371,18824.224,18740.277,18652.779,18561.919,18467.898,18370.961,18271.301,18169.172,18064.788,17958.371,17850.217,17740.647,17629.934,17518.236,17405.73,17292.749,17179.646,17066.682,16953.989,16841.56,16729.304,16617.053,16504.65,16392.053,16279.222,16165.94,16051.928,15936.953,15820.99,15703.967,15585.653,15465.784,15344.166,15220.82,15095.878,14969.52,14842.027,14713.671,14584.617,14455.096,14325.583,14196.63,14068.718,13942.145,13817.101,13693.953,13573.029,13454.624,13338.92,13226.073,13116.224,13009.539,12906.094,12805.969,12709.118,12615.377,12524.49,12436.235,12350.434,12267.004,12185.85,12106.891,12029.972,11954.912,11881.43,11809.198,11737.828,11666.845
Medium variant,498,2102.01,2098.185,2093.798,2088.839,2083.288,2077.125,2070.35,2062.943,2054.91,2046.264,2037.019,2027.173,2016.747,2005.776,1994.286,1982.308,1969.872,1956.996,1943.74,1930.173,1916.324,1902.244,1887.953,1873.476,1858.837,1844.074,1829.193,1814.216,1799.155,1784.03,1768.84,1753.603,1738.307,1722.948,1707.492,1691.933,1676.252,1660.466,1644.513,1628.385,1612.023,1595.448,1578.648,1561.636,1544.412,1526.984,1509.366,1491.583,1473.673,1455.664,1437.616,1419.541,1401.49,1383.52,1365.705,1348.093,1330.729,1313.645,1296.879,1280.513,1264.567,1249.079,1234.04,1219.494,1205.404,1191.794,1178.652,1165.968,1153.723,1141.869,1130.382,1119.216,1108.366,1097.797,1087.482,1077.396,1067.496,1057.722,1048.049,1038.381,1028.669
Medium variant,642,9883.77,9828.59,9779.324,9734.094,9689.999,9644.901,9598.228,9550.453,9501.684,9452.323,9402.633,9352.512,9301.678,9250.161,9198.008,9145.274,9091.973,9038.101,8983.667,8928.694,8873.23,8817.261,8760.837,8704.091,8647.143,8590.123,8533.07,8475.962,8418.757,8361.384,8303.798,8246.01,8188.031,8129.755,8071.078,8011.891,7952.226,7892.14,7831.739,7771.129,7710.44,7649.739,7589.125,7528.773,7468.901,7409.703,7351.267,7293.671,7237.072,7181.624,7127.468,7074.671,7023.243,6973.141,6924.256,6876.513,6829.894,6784.399,6740.012,6696.701,6654.436,6613.185,6572.898,6533.497,6494.88,6456.959,6419.669,6382.975,6346.849,6311.29,6276.28,6241.767,6207.658,6173.885,6140.326,6106.892,6073.504,6040.078,6006.547,5972.847,5938.939
Medium variant,643,78294.161,78273.779,78208.817,78106.224,77976.538,77827.987,77663.239,77481.779,77284.997,77073.68,76848.914,76612.442,76366.651,76113.97,75857.005,75598.027,75338.431,75079.288,74821.958,74567.642,74317.297,74071.675,73831.06,73595.208,73363.506,73135.371,72910.713,72689.349,72470.344,72252.528,72034.905,71817.031,71598.59,71378.77,71156.693,70931.68,70703.515,70472.146,70237.446,69999.354,69757.99,69513.59,69266.645,69017.864,68768.154,68518.478,68269.474,68022.013,67777.592,67537.965,67304.653,67078.509,66860.227,66651.058,66452.285,66264.937,66089.534,65926.302,65775.422,65636.902,65510.613,65396.388,65293.852,65202.337,65120.948,65048.737,64985.064,64929.026,64879.094,64833.442,64790.486,64748.968,64708,64666.809,64624.706,64580.847,64534.234,64483.697,64427.843,64365.105,64293.706
Medium variant,703,2801.164,2801.429,2801.226,2800.47,2799.051,2796.899,2793.971,2790.264,2785.762,2780.469,2774.394,2767.53,2759.897,2751.537,2742.506,2732.837,2722.589,2711.783,2700.496,2688.808,2676.785,2664.478,2651.91,2639.148,2626.262,2613.267,2600.23,2587.145,2574.029,2560.918,2547.803,2534.681,2521.564,2508.41,2495.18,2481.839,2468.368,2454.755,2440.955,2426.902,2412.566,2397.918,2382.994,2367.771,2352.259,2336.483,2320.441,2304.182,2287.777,2271.334,2254.923,2238.604,2222.416,2206.416,2190.69,2175.303,2160.282,2145.671,2131.508,2117.815,2104.623,2091.958,2079.824,2068.203,2057.091,2046.483,2036.361,2026.7,2017.482,2008.653,2000.179,1992.027,1984.147,1976.525,1969.106,1961.864,1954.737,1947.676,1940.624,1933.506,1926.243
Medium variant,804,23470.611,23322.998,23171.783,23017.728,22861.683,22704.363,22546.202,22387.416,22228.164,22068.477,21908.42,21748.164,21587.911,21427.778,21267.853,21108.191,20948.901,20789.97,20631.317,20472.769,20314.217,20155.636,19997.045,19838.439,19679.796,19521.102,19362.329,19203.481,19044.604,18885.801,18727.103,18568.553,18410.123,18251.704,18093.147,17934.348,17775.317,17616.123,17456.844,17297.558,17138.371,16979.397,16820.739,16662.509,16504.825,16347.829,16191.683,16036.595,15882.894,15730.975,15581.16,15433.663,15288.681,15146.493,15007.4,14871.647,14739.386,14610.699,14485.777,14364.798,14247.868,14134.987,14026.094,13921.007,13819.509,13721.359,13626.414,13534.478,13445.161,13357.989,13272.555,13188.555,13105.769,13024.015,12943.148,12862.969,12783.236,12703.649,12623.867,12543.48,12462.02
Medium variant,924,53773.889,53977.277,54164.287,54338.771,54506.245,54670.831,54833.911,54994.614,55152.241,55305.359,55452.84,55594.919,55732.305,55864.921,55992.578,56115.306,56233.06,56346.093,56455.171,56561.31,56665.225,56767.093,56866.864,56964.452,57059.663,57152.334,57242.521,57330.139,57414.564,57495.094,57571.106,57642.514,57709.499,57772.079,57830.365,57884.572,57934.766,57981.295,58024.809,58066.094,58105.916,58144.513,58182.233,58219.814,58258.212,58298.076,58339.729,58383.192,58428.278,58474.618,58521.922,58570.185,58619.404,58669.147,58718.854,58768.079,58816.743,58864.891,58912.546,58959.755,59006.674,59053.319,59099.717,59146.348,59193.579,59241.815,59291.165,59341.718,59393.697,59447.5,59503.264,59561.063,59620.799,59682.222,59745.064,59809.04,59873.789,59939.126,60004.677,60070.221,60135.501
Medium variant,830,87.789,88.459,89.045,89.569,90.075,90.587,91.11,91.639,92.169,92.687,93.188,93.674,94.142,94.596,95.045,95.475,95.896,96.298,96.682,97.058,97.415,97.765,98.089,98.417,98.716,99.016,99.291,99.562,99.805,100.044,100.276,100.488,100.695,100.895,101.077,101.26,101.423,101.59,101.745,101.898,102.046,102.195,102.34,102.484,102.633,102.784,102.941,103.09,103.258,103.419,103.594,103.783,103.966,104.157,104.357,104.56,104.776,104.997,105.222,105.45,105.681,105.913,106.141,106.382,106.626,106.865,107.117,107.367,107.623,107.882,108.141,108.408,108.68,108.955,109.231,109.514,109.792,110.09,110.382,110.68,110.984
Medium variant,208,2912.842,2923.821,2935.058,2946.433,2957.793,2969.011,2980.055,2990.921,3001.519,3011.755,3021.538,3030.847,3039.665,3047.989,3055.801,3063.117,3069.94,3076.282,3082.18,3087.713,3092.929,3097.843,3102.507,3106.979,3111.324,3115.624,3119.897,3124.183,3128.498,3132.886,3137.362,3141.955,3146.677,3151.527,3156.495,3161.558,3166.73,3172.013,3177.426,3182.976,3188.672,3194.515,3200.497,3206.62,3212.891,3219.292,3225.827,3232.475,3239.246,3246.127,3253.118,3260.217,3267.383,3274.605,3281.842,3289.065,3296.252,3303.403,3310.481,3317.465,3324.347,3331.105,3337.753,3344.253,3350.599,3356.766,3362.752,3368.588,3374.317,3380.033,3385.786,3391.614,3397.516,3403.5,3409.539,3415.639,3421.822,3428.099,3434.508,3441.113,3447.977
Medium variant,233,698.083,696.303,693.8,690.756,687.446,684.093,680.745,677.337,673.856,670.298,666.622,662.853,659.032,655.167,651.291,647.431,643.592,639.779,635.995,632.238,628.511,624.814,621.141,617.497,613.855,610.216,606.574,602.923,599.265,595.6,591.933,588.254,584.57,580.872,577.178,573.48,569.783,566.079,562.367,558.631,554.879,551.093,547.292,543.464,539.621,535.745,531.852,527.942,524.017,520.096,516.18,512.285,508.403,504.544,500.723,496.948,493.23,489.567,485.962,482.412,478.923,475.494,472.129,468.841,465.632,462.508,459.481,456.539,453.689,450.92,448.238,445.64,443.116,440.64,438.215,435.814,433.417,431.023,428.602,426.128,423.601
Medium variant,246,2808.312,2811.226,2813.631,2815.601,2817.194,2818.466,2819.464,2820.213,2820.671,2820.825,2820.63,2820.108,2819.268,2818.072,2816.487,2814.479,2812.051,2809.224,2806.045,2802.556,2798.808,2794.814,2790.613,2786.229,2781.72,2777.137,2772.496,2767.819,2763.137,2758.461,2753.8,2749.186,2744.646,2740.181,2735.801,2731.527,2727.359,2723.322,2719.457,2715.83,2712.479,2709.422,2706.644,2704.121,2701.829,2699.749,2697.864,2696.161,2694.561,2692.974,2691.351,2689.64,2687.851,2685.942,2683.9,2681.706,2679.352,2676.839,2674.173,2671.387,2668.511,2665.532,2662.475,2659.373,2656.229,2653.087,2649.955,2646.849,2643.792,2640.837,2637.984,2635.261,2632.682,2630.237,2627.939,2625.785,2623.77,2621.91,2620.192,2618.645,2617.264
Medium variant,352,169.845,170.856,171.833,172.786,173.722,174.622,175.501,176.353,177.173,177.974,178.746,179.479,180.19,180.869,181.514,182.126,182.706,183.261,183.77,184.25,184.696,185.104,185.465,185.8,186.088,186.341,186.556,186.736,186.876,186.99,187.061,187.114,187.136,187.132,187.111,187.069,187.018,186.949,186.865,186.779,186.687,186.591,186.481,186.381,186.261,186.141,186.012,185.87,185.718,185.56,185.391,185.202,185.001,184.785,184.553,184.309,184.049,183.777,183.49,183.188,182.865,182.539,182.187,181.839,181.468,181.094,180.715,180.322,179.928,179.532,179.139,178.744,178.364,177.97,177.585,177.206,176.818,176.44,176.063,175.699,175.326
Medium variant,372,2486.447,2508.242,2526.56,2542.226,2556.715,2571.095,2585.498,2599.573,2613.339,2626.737,2639.711,2652.331,2664.702,2676.863,2688.837,2700.661,2712.338,2723.858,2735.229,2746.427,2757.44,2768.234,2778.798,2789.064,2798.948,2808.391,2817.349,2825.801,2833.685,2840.927,2847.485,2853.323,2858.435,2862.81,2866.467,2869.394,2871.595,2873.108,2873.96,2874.201,2873.889,2873.053,2871.737,2870.006,2867.945,2865.628,2863.086,2860.396,2857.606,2854.778,2852.003,2849.288,2846.7,2844.293,2842.112,2840.22,2838.623,2837.345,2836.399,2835.793,2835.539,2835.63,2836.028,2836.679,2837.518,2838.462,2839.481,2840.549,2841.542,2842.354,2842.875,2843.069,2842.911,2842.414,2841.584,2840.438,2838.977,2837.192,2835.073,2832.566,2829.633
