Variant,Country_code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Estimates,584,13.001,13.222,13.438,13.624,13.784,13.894,13.993,14.083,14.208,14.39,14.662,15.051,15.547,16.114,16.71,17.284,17.842,18.388,18.961,19.622,20.395,21.313,22.341,23.439,24.531,25.576,26.552,27.47,28.406,29.416,30.576,31.893,33.328,34.889,36.557,38.333,40.211,42.173,44.083,45.82,47.271,48.404,49.245,49.831,50.215,50.457,50.533,50.45,50.356,50.423,50.753,51.422,52.37,53.456,54.476,55.258,55.767,56.051,56.174,56.25,56.366,56.531,56.717,56.938,57.179,57.439,57.735,58.058,58.413,58.791,59.19
Estimates,583,32.001,33.396,34.587,35.68,36.758,37.873,39.07,40.346,41.699,43.093,44.514,45.932,47.367,48.855,50.468,52.227,54.192,56.307,58.388,60.145,61.417,62.082,62.279,62.27,62.455,63.128,64.361,66.082,68.194,70.517,72.93,75.423,78.012,80.629,83.195,85.64,87.905,89.979,91.985,94.057,96.301,98.77,101.389,103.915,106.03,107.529,108.321,108.48,108.208,107.781,107.402,107.173,107.03,106.901,106.625,106.129,105.371,104.444,103.543,102.975,102.911,103.45,104.506,105.926,107.446,108.895,110.215,111.459,112.64,113.815,115.023
Estimates,520,3.424,3.47,3.551,3.652,3.741,3.819,3.896,3.959,4.055,4.186,4.375,4.632,4.944,5.275,5.592,5.856,6.067,6.223,6.337,6.441,6.552,6.678,6.803,6.928,7.058,7.175,7.286,7.399,7.503,7.616,7.741,7.875,8.018,8.171,8.328,8.501,8.683,8.865,9.062,9.278,9.505,9.764,10.03,10.287,10.498,10.628,10.672,10.647,10.565,10.449,10.337,10.215,10.102,9.994,9.902,9.849,9.828,9.842,9.891,9.939,10.005,10.07,10.14,10.209,10.289,10.383,10.475,10.573,10.67,10.756,10.824
Estimates,580,6.999,7.08,7.202,7.395,7.65,7.985,8.378,8.802,9.239,9.645,9.979,10.245,10.436,10.59,10.783,11.022,11.344,11.721,12.14,12.574,12.994,13.429,13.882,14.325,14.677,14.924,15.026,15.048,15.17,15.638,16.633,18.158,20.167,22.622,25.5,28.72,32.37,36.377,40.288,43.54,45.752,46.666,46.476,45.758,45.364,45.87,47.521,50.056,52.997,55.636,57.453,58.321,58.42,57.947,57.246,56.542,55.882,55.219,54.625,54.193,53.971,54.012,54.311,54.784,55.305,55.78,56.188,56.562,56.882,57.216,57.559
Estimates,585,7.441,7.503,7.63,7.823,8.055,8.322,8.596,8.893,9.187,9.486,9.771,10.049,10.317,10.569,10.799,11.003,11.179,11.326,11.464,11.618,11.811,12.053,12.34,12.628,12.831,12.904,12.837,12.646,12.403,12.229,12.179,12.279,12.516,12.843,13.195,13.528,13.831,14.123,14.402,14.709,15.058,15.441,15.856,16.29,16.717,17.164,17.593,18.014,18.41,18.776,19.105,19.386,19.637,19.809,19.867,19.781,19.54,19.158,18.704,18.285,17.955,17.745,17.64,17.606,17.626,17.665,17.725,17.808,17.907,18.008,18.094
Estimates,957,241.506,248.62,255.322,261.68,267.685,273.494,279.273,285.211,291.63,298.735,306.796,315.899,325.978,336.733,347.684,358.533,369.185,379.678,389.773,399.268,408.004,415.887,422.951,429.466,435.779,442.124,448.584,455.114,461.787,468.669,475.78,483.202,490.934,498.806,506.649,514.304,521.733,528.986,536.083,543.041,549.965,556.791,563.52,570.19,576.837,583.488,590.145,596.725,603.306,609.856,616.405,623.013,629.569,635.816,641.335,645.878,649.348,651.851,653.666,655.233,656.837,658.549,660.393,662.372,664.576,667.052,669.736,672.758,676.096,679.771,683.786
Estimates,16,18.94,19.293,19.542,19.695,19.753,19.754,19.709,19.667,19.69,19.824,20.123,20.602,21.253,22.034,22.854,23.672,24.462,25.248,25.989,26.703,27.363,27.984,28.567,29.1,29.596,30.052,30.456,30.838,31.269,31.845,32.646,33.701,34.968,36.412,37.946,39.519,41.119,42.74,44.343,45.894,47.347,48.685,49.896,51.02,52.095,53.161,54.211,55.221,56.171,57.053,57.821,58.494,59.08,59.504,59.681,59.562,59.107,58.365,57.492,56.683,56.079,55.759,55.667,55.713,55.791,55.812,55.741,55.62,55.465,55.312,55.191
Estimates,184,15.077,15.407,15.632,15.834,16.056,16.347,16.711,17.124,17.551,17.927,18.212,18.383,18.455,18.503,18.63,18.894,19.328,19.893,20.489,20.988,21.302,21.398,21.306,21.056,20.687,20.234,19.692,19.07,18.441,17.902,17.512,17.304,17.263,17.345,17.472,17.603,17.706,17.801,17.901,18.028,18.191,18.42,18.682,18.926,19.077,19.097,18.946,18.658,18.313,18.041,17.93,18.025,18.278,18.608,18.904,19.074,19.092,19.001,18.818,18.602,18.391,18.195,18.011,17.833,17.691,17.586,17.524,17.507,17.518,17.548,17.564
Estimates,258,60.266,62.067,63.844,65.573,67.244,68.854,70.436,72.067,73.83,75.806,78.076,80.706,83.655,86.847,90.139,93.438,96.716,99.995,103.342,106.82,110.495,114.382,118.44,122.643,126.924,131.233,135.549,139.891,144.277,148.741,153.301,157.953,162.685,167.451,172.249,177.027,181.817,186.584,191.266,195.726,199.905,203.726,207.245,210.642,214.197,218.071,222.322,226.866,231.57,236.221,240.686,244.931,248.972,252.703,255.992,258.78,261.01,262.721,264.061,265.254,266.455,267.698,268.998,270.328,271.705,273.124,274.575,276.102,277.679,279.287,280.908
Estimates,570,4.667,4.678,4.684,4.686,4.685,4.694,4.7,4.719,4.75,4.788,4.826,4.875,4.931,4.983,5.045,5.098,5.151,5.208,5.237,5.218,5.135,4.964,4.724,4.449,4.191,3.976,3.807,3.686,3.599,3.511,3.404,3.269,3.127,2.981,2.841,2.719,2.609,2.521,2.45,2.383,2.329,2.288,2.258,2.236,2.205,2.165,2.124,2.067,2.01,1.956,1.899,1.854,1.791,1.755,1.715,1.683,1.661,1.643,1.635,1.628,1.618,1.62,1.61,1.612,1.609,1.619,1.614,1.609,1.62,1.615,1.626
Estimates,882,82.097,84.424,86.797,89.207,91.667,94.178,96.777,99.476,102.332,105.369,108.629,112.105,115.776,119.559,123.342,127.054,130.673,134.177,137.487,140.5,143.149,145.413,147.296,148.864,150.198,151.359,152.367,153.224,153.987,154.739,155.525,156.407,157.372,158.352,159.248,159.99,160.544,160.965,161.376,161.94,162.803,163.997,165.49,167.119,168.694,170.054,171.165,172.068,172.839,173.609,174.454,175.392,176.407,177.484,178.59,179.727,180.876,182.046,183.263,184.556,185.949,187.469,189.089,190.718,192.221,193.513,194.535,195.352,196.129,197.097,198.414
Estimates,772,1.566,1.517,1.504,1.521,1.559,1.607,1.671,1.722,1.782,1.823,1.873,1.902,1.935,1.953,1.947,1.922,1.876,1.818,1.734,1.675,1.621,1.588,1.573,1.573,1.572,1.572,1.567,1.556,1.542,1.543,1.553,1.576,1.62,1.657,1.697,1.709,1.703,1.697,1.665,1.634,1.608,1.578,1.558,1.535,1.529,1.517,1.529,1.547,1.575,1.574,1.554,1.503,1.435,1.351,1.273,1.208,1.167,1.141,1.126,1.126,1.14,1.151,1.167,1.187,1.219,1.252,1.282,1.3,1.319,1.34,1.357
Estimates,776,47.22,49.312,51.174,52.792,54.157,55.322,56.358,57.373,58.488,59.848,61.577,63.715,66.235,68.981,71.741,74.345,76.771,79.029,81.079,82.855,84.351,85.499,86.323,86.962,87.582,88.318,89.234,90.273,91.335,92.268,92.971,93.409,93.641,93.729,93.788,93.896,94.088,94.321,94.591,94.851,95.069,95.246,95.399,95.557,95.739,95.976,96.273,96.619,97.032,97.482,97.973,98.487,99.022,99.589,100.218,100.905,101.706,102.581,103.379,103.89,103.986,103.562,102.737,101.768,101.028,100.781,101.133,101.998,103.197,104.494,105.695
Estimates,798,4.673,4.79,4.868,4.95,5.014,5.069,5.135,5.188,5.241,5.291,5.323,5.335,5.34,5.343,5.356,5.386,5.438,5.511,5.597,5.67,5.735,5.766,5.79,5.822,5.905,6.06,6.323,6.65,7.014,7.358,7.637,7.827,7.956,8.041,8.115,8.219,8.336,8.485,8.637,8.779,8.913,9.026,9.112,9.194,9.252,9.298,9.323,9.323,9.332,9.346,9.394,9.484,9.596,9.726,9.869,10,10.12,10.221,10.314,10.424,10.53,10.633,10.739,10.857,10.972,11.099,11.225,11.37,11.508,11.646,11.792
Estimates,876,7,7.132,7.277,7.422,7.55,7.669,7.776,7.875,7.966,8.059,8.157,8.276,8.398,8.53,8.63,8.724,8.77,8.799,8.819,8.839,8.853,8.893,8.932,8.997,9.124,9.32,9.589,9.926,10.323,10.762,11.231,11.756,12.302,12.838,13.293,13.622,13.811,13.872,13.854,13.806,13.8,13.825,13.88,13.961,14.049,14.149,14.252,14.356,14.464,14.574,14.694,14.843,14.988,15.096,15.093,14.939,14.609,14.132,13.578,13.07,12.689,12.462,12.375,12.356,12.34,12.266,12.107,11.9,11.661,11.432,11.239
Estimates,1829,721931.507,729341.059,737472.797,746095.157,755021.25,764109.204,773264.062,782435.94,791613.548,800814.765,810056.145,819321.235,828532.323,837538.661,846149.967,854237.385,861728.39,868672.791,875216.752,881576.376,887911.237,894269.573,900613.036,906910.985,913103.129,919146.975,925050.425,930841.897,936523.625,942098.693,947573.64,952932.408,958184.046,963388.849,968626.96,973947.717,979380.657,984885.969,990357,995645.486,1000643.709,1005328.322,1009729.721,1013861.88,1017756.678,1021448.006,1024939.075,1028251.814,1031465.885,1034683.141,1037984.809,1041387.866,1044898,1048566.682,1052449.109,1056574.997,1060972.153,1065607.019,1070369.217,1075105.792,1079700.408,1084101.839,1088318.57,1092365.9,1096282.528,1100090.083,1103793.474,1107357.003,1110715.436,1113783.715,1116505.673
Estimates,917,549328.883,554324.469,559694.297,565281.958,570969.725,576678.796,582371.276,588048.255,593743.348,599513.267,605406.98,611434.052,617536.146,623575.182,629367.08,634783.204,639761.98,644345.491,648636.137,652789.708,656919.379,661056.049,665163.465,669207.952,673132.262,676895.467,680497.687,683959.572,687285.859,690484.991,693566.517,696513.5,699330.049,702070.526,704807.501,707584.266,710422.137,713279.353,716056.652,718617.314,720858.45,722775.904,724390.017,725656.758,726529.42,726994.464,727020.268,726669.467,726141.823,725705.401,725558.036,725771.893,726312.045,727134.273,728149.83,729287.846,730546.822,731938.519,733416.501,734923.39,736412.989,737850.675,739225.19,740541.861,741818.291,743059.035,744268.827,745414.735,746419.44,747182.751,747636.026
Estimates,923,220170.532,223305.11,226633.425,230078.367,233574.781,237069.858,240523.388,243907.369,247204.744,250407.557,253510.729,256505.794,259375.322,262090.395,264617.406,266938.29,269037.715,270937.184,272702.005,274422.096,276164.952,277953.239,279777.491,281633.082,283504.046,285377.381,287255.348,289142.011,291026.667,292894.97,294734.197,296526.381,298263.703,299954.177,301612.081,303239.07,304840.515,306385.029,307792.677,308958.965,309808.641,310318.04,310506.139,310395.177,310025.85,309435.121,308637.287,307645.443,306498.204,305241.427,303918.418,302544.955,301147.717,299792.707,298558.103,297500.538,296646.506,295987.794,295500.115,295140.691,294872.854,294690.686,294589.608,294533.615,294479.082,294390.745,294252.03,294056.056,293790.259,293444.913,293013.231
Estimates,112,7745.002,7698.82,7677.43,7679.685,7703.775,7747.21,7806.816,7878.764,7958.719,8042.105,8124.881,8204.343,8279.892,8353.3,8427.833,8505.722,8587.181,8670.565,8754.205,8835.745,8913.552,8987.031,9056.729,9123.451,9188.461,9252.779,9316.321,9378.918,9441.418,9504.862,9569.847,9636.153,9703.084,9770.129,9836.583,9901.493,9965.176,10026.474,10081.211,10124.005,10151.134,10160.797,10154.334,10135.127,10108.291,10077.608,10044.853,10009.394,9969.987,9924.437,9871.632,9811.401,9745.923,9679.235,9616.634,9562.088,9516.883,9480.515,9452.855,9433.152,9420.574,9415.32,9417.046,9423.506,9431.735,9439.423,9445.643,9450.231,9452.617,9452.411,9449.323
Estimates,100,7250.999,7310.534,7372.012,7434.672,7497.95,7561.493,7625.189,7689.14,7753.606,7819.005,7885.607,7953.467,8022.158,8090.703,8157.833,8222.589,8284.446,8343.488,8400.013,8454.586,8507.551,8559.031,8608.664,8655.709,8699.176,8738.392,8772.557,8801.904,8828.026,8853.201,8878.791,8905.094,8930.707,8953.121,8968.917,8975.361,8972.551,8960.556,8936.655,8897.543,8841.458,8766.999,8676.377,8576.038,8474.826,8379.308,8291.97,8211.814,8137.67,8066.998,7997.957,7930.703,7866.239,7804.312,7744.632,7686.962,7631.012,7576.672,7524.087,7473.513,7425.008,7378.65,7334.003,7290.088,7245.646,7199.741,7151.953,7102.444,7051.608,7000.119,6948.445
Estimates,203,8902.619,9007.008,9110.141,9205.98,9290.501,9361.772,9420.03,9467.555,9508.369,9547.66,9590.174,9638.392,9691.059,9742.46,9784.34,9811.377,9821.063,9817.116,9807.942,9805.323,9817.669,9847.216,9891.107,9946.19,10007.277,10069.955,10134.526,10200.732,10262.914,10313.961,10349.083,10365.524,10365.254,10354.105,10340.628,10331.143,10327.288,10327.474,10330.938,10335.884,10340.875,10346.452,10353.028,10358.69,10360.969,10358.193,10350.309,10338.339,10323.247,10306.411,10289.373,10271.008,10252.261,10239.136,10239.439,10258.167,10298.614,10357.538,10425.266,10488.155,10536.518,10566.517,10581.293,10586.533,10591.108,10601.397,10618.857,10641.034,10665.677,10689.209,10708.981
Estimates,348,9337.723,9480.607,9597.936,9692.9,9768.679,9828.494,9875.595,9913.252,9944.706,9973.059,10000.994,10030.48,10062.505,10096.968,10132.967,10169.799,10208.227,10248.704,10289.766,10329.354,10366.105,10398.169,10426.086,10453.655,10486.183,10526.78,10577.951,10636.562,10693.323,10735.502,10754.286,10746.481,10715.847,10669.206,10616.744,10566.323,10519.291,10474.548,10434.543,10401.614,10377.137,10363.049,10358.619,10359.066,10357.591,10349.302,10332.453,10308.48,10279.602,10249.416,10220.507,10193.449,10167.283,10141.342,10114.48,10085.937,10055.653,10024.149,9991.867,9959.439,9927.37,9895.68,9864.358,9833.923,9804.991,9777.923,9752.975,9729.823,9707.499,9684.679,9660.351
Estimates,616,24824.018,25283.02,25764.314,26260.488,26764.493,27269.749,27770.048,28259.608,28733.123,29185.903,29614.201,30015.601,30389.347,30736.494,31059.455,31360.907,31641.038,31901.689,32149.543,32393.143,32639.258,32890.383,33147.072,33411.589,33685.777,33970.724,34266.1,34571.226,34885.803,35209.25,35539.72,35878.454,36221.542,36555.779,36863.948,37133.87,37359.523,37544.331,37697.356,37832.566,37960.193,38082.948,38197.587,38301.35,38389.467,38458.638,38509.666,38544.841,38564.195,38567.854,38556.693,38529.582,38488.647,38441.824,38399.558,38368.949,38354.45,38353.338,38356.786,38351.916,38329.781,38286.831,38227.044,38158.041,38091.089,38034.079,37989.22,37953.18,37921.592,37887.768,37846.611
Estimates,498,2340.997,2381.3,2431.885,2490.866,2556.457,2627.012,2700.973,2776.927,2853.572,2929.738,3004.452,3076.902,3146.542,3213.088,3276.427,3336.592,3393.051,3445.833,3496.133,3545.65,3595.555,3646.571,3698.226,3749.014,3796.764,3840.045,3878.105,3911.815,3943.336,3975.721,4011.076,4049.877,4091.129,4133.737,4175.933,4216.249,4254.52,4290.487,4322.337,4347.878,4365.564,4375.05,4376.793,4371.146,4358.785,4340.597,4316.223,4286.472,4254.836,4225.829,4202.658,4187.093,4178.23,4173.274,4167.959,4159.293,4146.265,4130.136,4112.891,4097.518,4086.081,4079.164,4075.808,4074.591,4073.407,4070.7,4066.009,4059.684,4051.944,4043.263,4033.963
Estimates,642,16236.296,16512.664,16764.904,17005.717,17243.818,17483.935,17726.631,17968.466,18202.712,18420.454,18613.939,18780.202,18924.157,19059.938,19207.135,19379.568,19582.335,19810.615,20055.971,20305.354,20548.911,20783.546,21011.137,21232.621,21450.41,21665.643,21879.086,22087.896,22285.507,22463.308,22615.639,22737.209,22830.554,22907.302,22983.968,23071.274,23175.058,23288.4,23393.73,23466.407,23489.16,23456.644,23375.822,23256.956,23115.811,22964.754,22805.703,22637.604,22466.286,22298.125,22137.419,21989.35,21853.273,21720.407,21577.885,21417.291,21234.305,21034.189,20829.517,20637.991,20471.864,20336.718,20227.469,20132.776,20035.93,19925.175,19796.285,19653.969,19506.114,19364.557,19237.691
Estimates,643,102798.657,104304.693,105967.08,107727.318,109536.494,111355.3,113154.334,114913.779,116622.407,118275.877,119871.7,121403.892,122858.227,124210.252,125430.993,126503.736,127417.19,128187.396,128859.798,129497.501,130148.653,130830.719,131539.634,132275.731,133032.262,133804.858,134596.232,135413.334,136259.824,137139.388,138053.15,138993.847,139954.624,140935.78,141938.487,142957.284,143995.348,145032.888,146013.488,146863.931,147531.561,147995.593,148268.581,148373.58,148349.441,148227.466,148020.847,147730.019,147360.604,146915.915,146404.903,145830.721,145215.7,144610.882,144080.643,143672.116,143403.256,143266.212,143248.764,143326.913,143479.274,143703.025,143993.892,144325.449,144664.841,144985.057,145275.383,145530.082,145734.038,145872.256,145934.462
Estimates,703,3436.573,3510.926,3587.657,3664.918,3741.211,3815.402,3886.746,3954.855,4019.639,4081.32,4140.129,4196.17,4249.205,4298.584,4343.459,4383.452,4418.205,4448.55,4476.824,4506.157,4538.841,4575.563,4615.831,4659.28,4705.11,4752.54,4801.741,4852.497,4903.202,4951.788,4996.731,5037.341,5073.89,5106.989,5137.685,5166.798,5194.306,5219.959,5244.036,5266.804,5288.454,5309.235,5329.033,5347.214,5362.896,5375.47,5384.788,5391.204,5395.254,5397.708,5399.211,5399.992,5400.122,5399.834,5399.38,5398.963,5398.673,5398.692,5399.371,5401.153,5404.294,5408.937,5414.889,5421.725,5428.803,5435.611,5442.003,5447.9,5453.014,5457.013,5459.642
Estimates,804,37297.648,37815.538,38360.066,38915.823,39471.403,40019.491,40557.026,41085.023,41607.891,42132.436,42664.652,43206.345,43752.23,44288.608,44796.964,45264.548,45684.979,46063.228,46411.81,46749.283,47088.857,47435.01,47783.005,48125.842,48452.626,48755.665,49032.729,49287.127,49523.314,49747.989,49965.874,50176.401,50377.072,50568.029,50749.188,50919.275,51077.454,51219.912,51338.383,51422.333,51463.105,51461.273,51415.965,51316.01,51147.773,50903.785,50580.475,50187.276,49746.523,49288.734,48838.065,48401.656,47980.039,47582.461,47217.493,46890.772,46607.395,46366.353,46158.711,45970.941,45792.09,45619.844,45453.806,45286.983,45111.532,44921.639,44713.702,44487.709,44246.156,43993.638,43733.762
Estimates,924,78007.06,78199.456,78452.195,78750.768,79084.578,79447.029,79835.801,80252.629,80702.363,81192.05,81727.09,82307.446,82924.171,83558.078,84183.656,84781.494,85343.392,85869.954,86361.341,86821.029,87251.323,87651.906,88020.072,88353.958,88651.416,88911.986,89136.563,89329.227,89497.545,89651.108,89798.481,89940.515,90080.079,90229.316,90403.147,90611.305,90861.081,91147.858,91454.495,91756.503,92036.288,92289.117,92521.209,92739.448,92954.952,93176.748,93410.739,93657.599,93915.62,94181.05,94454.236,94726.762,95007.689,95334.569,95757.239,96307.386,97002.484,97821.221,98708.408,99586.386,100398.312,101122.983,101773.524,102369.084,102943.029,103518.966,104100.663,104676.495,105237.105,105768.505,106261.249
Estimates,830,102.234,102.967,103.661,104.323,104.972,105.609,106.268,106.968,107.711,108.525,109.42,110.399,111.457,112.595,113.773,114.995,116.227,117.474,118.726,119.972,121.197,122.413,123.614,124.725,125.682,126.415,126.902,127.183,127.39,127.692,128.212,128.982,129.979,131.149,132.446,133.808,135.249,136.762,138.245,139.573,140.671,141.467,142.006,142.415,142.863,143.484,144.335,145.373,146.498,147.555,148.443,149.097,149.596,150.068,150.716,151.678,153.008,154.636,156.433,158.178,159.734,160.998,162.056,163.038,164.1,165.385,166.923,168.665,170.499,172.259,173.863
Estimates,208,4268.271,4308.921,4346.182,4380.301,4411.657,4440.778,4468.346,4495.221,4522.334,4550.682,4581.101,4614.027,4649.346,4686.279,4723.629,4760.46,4796.487,4831.752,4866.068,4899.291,4931.241,4961.762,4990.546,5017.248,5041.419,5062.729,5081.267,5097.045,5109.69,5118.707,5123.945,5125.298,5123.349,5119.607,5116.058,5114.243,5114.657,5117.277,5122.441,5130.361,5141.115,5154.908,5171.65,5190.742,5211.334,5232.704,5254.86,5277.711,5300.379,5321.774,5341.194,5358.062,5372.801,5386.968,5402.761,5421.702,5444.286,5469.921,5497.729,5526.388,5554.844,5582.978,5610.903,5638.145,5664.196,5688.695,5711.349,5732.274,5752.126,5771.876,5792.202
Estimates,233,1100.995,1113.247,1125.24,1136.904,1148.213,1159.231,1170.101,1181.019,1192.253,1204.108,1216.819,1230.499,1245.076,1260.213,1275.437,1290.396,1304.987,1319.245,1333.176,1346.818,1360.202,1373.307,1386.067,1398.471,1410.467,1422.043,1433.179,1443.89,1454.273,1464.419,1474.439,1483.877,1492.642,1501.422,1511.201,1522.4,1536.036,1551.211,1564.194,1569.973,1565.246,1548.219,1520.813,1488.061,1457.093,1433.024,1417.736,1409.673,1406.349,1403.789,1399.112,1391.73,1382.732,1372.909,1363.565,1355.648,1349.363,1344.296,1340.073,1336.135,1332.101,1327.709,1323.159,1319.062,1316.277,1315.325,1316.51,1319.39,1322.92,1325.648,1326.535
Estimates,234,31.503,31.538,31.665,31.868,32.147,32.481,32.856,33.276,33.714,34.165,34.615,35.076,35.524,35.969,36.406,36.847,37.278,37.705,38.124,38.57,39.009,39.458,39.925,40.387,40.85,41.299,41.722,42.134,42.538,42.936,43.337,43.725,44.108,44.488,44.891,45.33,45.818,46.349,46.83,47.166,47.274,47.12,46.739,46.266,45.856,45.625,45.615,45.796,46.096,46.436,46.735,46.997,47.233,47.432,47.6,47.722,47.792,47.825,47.82,47.808,47.814,47.823,47.843,47.892,47.96,48.051,48.173,48.331,48.497,48.678,48.863
Estimates,246,4008.294,4050.492,4096.554,4144.297,4191.979,4238.275,4282.379,4323.921,4362.913,4399.674,4434.59,4467.773,4498.817,4526.746,4550.239,4568.598,4581.115,4588.656,4594.024,4601.033,4612.366,4629.38,4651.172,4675.456,4698.779,4718.749,4734.437,4746.932,4758.252,4771.345,4788.243,4809.813,4835.1,4862.178,4888.204,4911.22,4930.341,4946.373,4961.087,4977.115,4996.222,5019.125,5044.925,5071.789,5097.097,5119.005,5136.979,5151.746,5164.242,5175.926,5187.954,5200.477,5213.366,5227.093,5242.17,5258.927,5277.491,5297.739,5319.449,5342.262,5365.782,5390.038,5414.77,5438.982,5461.411,5481.122,5497.713,5511.371,5522.576,5532.156,5540.72
Estimates,352,142.659,144.942,147.706,150.82,154.157,157.642,161.198,164.788,168.387,171.991,175.592,179.183,182.711,186.124,189.338,192.313,194.99,197.401,199.669,201.974,204.426,207.088,209.929,212.814,215.563,218.07,220.291,222.266,224.15,226.103,228.262,230.664,233.269,236.019,238.808,241.582,244.331,247.056,249.756,252.413,255.043,257.624,260.151,262.656,265.138,267.629,270.15,272.709,275.296,277.87,280.435,282.907,285.329,287.952,291.104,294.979,299.72,305.183,310.856,316.062,320.328,323.474,325.652,327.187,328.594,330.243,332.206,334.393,336.713,339.031,341.243
Estimates,372,2912.68,2912.608,2909.051,2901.318,2889.28,2873.415,2854.777,2835.057,2816.351,2801.091,2791.397,2788.531,2792.374,2801.184,2812.224,2823.65,2834.682,2846.347,2860.727,2880.764,2908.421,2944.088,2986.566,3034.319,3085.156,3137.176,3189.865,3242.768,3294.161,3342.005,3384.756,3422.018,3453.786,3479.458,3498.53,3510.979,3516.422,3515.828,3512.185,3509.519,3510.885,3517.71,3529.853,3546.931,3567.912,3592.186,3619.641,3651.096,3687.819,3731.468,3783.103,3842.245,3907.998,3980.076,4058.13,4141.223,4230.623,4324.641,4415.872,4494.576,4554.321,4591.105,4608.198,4615.422,4626.844,4652.425,4695.779,4753.279,4818.69,4882.495,4937.786
Estimates,833,55.254,55.222,54.852,54.208,53.367,52.408,51.401,50.429,49.566,48.883,48.442,48.281,48.418,48.8,49.391,50.141,51.049,52.118,53.254,54.376,55.425,56.359,57.166,57.919,58.677,59.478,60.38,61.336,62.262,63.029,63.551,63.776,63.772,63.695,63.807,64.278,65.198,66.471,67.926,69.267,70.298,70.932,71.254,71.428,71.661,72.131,72.878,73.85,74.943,76.001,76.941,77.703,78.318,78.884,79.52,80.305,81.285,82.408,83.508,84.376,84.857,84.886,84.533,83.976,83.488,83.234,83.287,83.598,84.077,84.584,85.033
Estimates,428,1926.568,1933.991,1945.957,1961.656,1980.397,2001.574,2024.676,2049.317,2075.173,2102.004,2129.586,2157.66,2185.879,2213.802,2240.947,2266.943,2291.468,2314.503,2336.325,2357.4,2378.021,2398.38,2418.274,2437.184,2454.399,2469.444,2482.186,2492.986,2502.517,2511.739,2521.391,2531.019,2540.448,2550.934,2564.114,2580.758,2602.158,2626.907,2649.829,2663.933,2664.439,2649.162,2620.254,2582.661,2543.628,2508.48,2478.832,2453.307,2430.549,2408.092,2384.164,2358.693,2332.53,2305.848,2278.921,2251.993,2225.066,2198.089,2171.259,2144.785,2118.861,2093.61,2069.016,2044.957,2021.219,1997.674,1974.266,1951.097,1928.459,1906.743,1886.198
Estimates,440,2567.403,2569.614,2578.049,2591.375,2608.525,2628.751,2651.63,2677.005,2704.992,2735.874,2769.876,2806.922,2846.394,2887.08,2927.383,2966.165,3002.793,3037.444,3070.693,3103.515,3136.586,3170.078,3203.636,3236.739,3268.649,3298.879,3327.262,3354.067,3379.802,3405.179,3430.76,3456.142,3481.132,3506.54,3533.479,3562.397,3594.057,3627.33,3658.492,3682.558,3696.035,3697.457,3688.106,3670.651,3649.143,3626.612,3603.756,3579.91,3555.141,3529.181,3501.839,3473.625,3444.763,3414.365,3381.131,3344.268,3303.335,3258.98,3212.865,3167.265,3123.816,3083.403,3045.561,3008.934,2971.497,2931.88,2889.557,2845.414,2801.264,2759.627,2722.289
Estimates,578,3265.273,3300.752,3334.478,3367.055,3398.905,3430.34,3461.51,3492.447,3523.048,3553.129,3582.507,3611.146,3639.21,3667.113,3695.408,3724.463,3754.362,3784.868,3815.637,3846.184,3876.06,3905.269,3933.725,3960.802,3985.741,4008.031,4027.475,4044.33,4059.183,4072.868,4086.076,4098.973,4111.657,4124.585,4138.268,4153.105,4169.322,4186.968,4205.966,4226.122,4247.285,4269.471,4292.683,4316.788,4341.615,4366.995,4393.209,4420.262,4447.486,4474.004,4499.367,4523.145,4546.019,4570.106,4598.214,4632.364,4672.994,4719.402,4771.019,4826.848,4885.878,4948.33,5013.709,5079.455,5142.265,5199.836,5250.949,5296.326,5337.962,5378.857,5421.241
Estimates,752,7009.912,7073.227,7127.52,7175.667,7220.064,7262.623,7304.779,7347.479,7391.248,7436.262,7482.543,7530.181,7579.566,7631.457,7686.73,7745.673,7809.086,7875.907,7942.322,8003.185,8054.916,8095.793,8127.034,8151.598,8173.968,8197.34,8223.249,8250.695,8277.414,8300.003,8316.338,8325.493,8329.425,8332.443,8340.44,8357.652,8384.989,8421.056,8464.787,8514.206,8567.384,8625.137,8686.738,8746.776,8798.234,8836.42,8859.191,8868.853,8870.848,8873.1,8881.64,8897.793,8920.71,8951.436,8990.654,9038.623,9096.165,9162.939,9236.428,9313.087,9390.168,9466.71,9542.812,9618.016,9692.131,9764.95,9836.007,9904.896,9971.638,10036.379,10099.265
