Variant,Country_code,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Mediumvariant,876,11.239,11.094,10.982,10.892,10.815,10.743,10.665,10.586,10.52,10.451,10.389,10.329,10.27,10.216,10.16,10.105,10.05,9.989,9.93,9.872,9.81,9.752,9.684,9.623,9.562,9.487,9.424,9.349,9.277,9.208,9.131,9.055,8.984,8.905,8.824,8.749,8.671,8.584,8.508,8.429,8.349,8.265,8.182,8.104,8.027,7.944,7.861,7.78,7.702,7.622,7.537,7.459,7.381,7.304,7.226,7.155,7.08,7.005,6.936,6.863,6.796,6.736,6.662,6.599,6.533,6.468,6.407,6.343,6.28,6.218,6.158,6.099,6.039,5.972,5.908,5.847,5.79,5.723,5.672,5.613,5.557
Mediumvariant,1829,1116505.673,1118855.109,1120862.196,1122598.101,1124165.539,1125642.317,1127051.744,1128383.117,1129639.194,1130813.538,1131901.393,1132912.325,1133854.484,1134718.016,1135487.557,1136152.323,1136710.574,1137167.485,1137527.948,1137799.394,1137987.703,1138095.555,1138123.328,1138072.393,1137943.765,1137739.06,1137461.381,1137114.358,1136700.795,1136223.776,1135686.681,1135093.584,1134449.361,1133759.564,1133030.491,1132268.343,1131478.123,1130665.268,1129837.477,1129003.047,1128169.695,1127342.139,1126525.051,1125724.547,1124947.063,1124197.767,1123480.971,1122798.912,1122151.94,1121539.162,1120960.038,1120416.02,1119908.935,1119439.251,1119007.03,1118612.627,1118256.318,1117938.726,1117660.823,1117423.495,1117227.593,1117072.9,1116959.063,1116886.148,1116854.201,1116862.752,1116910.862,1116997.008,1117119.545,1117276.327,1117465.164,1117683.628,1117928.948,1118198.279,1118488.49,1118796.064,1119117.192,1119447.866,1119783.559,1120119.667,1120451.075
Mediumvariant,917,747636.026,747747.4,747543.837,747089.792,746481.343,745791.325,745041.149,744219.298,743326.711,742355.756,741302.53,740174.698,738985.064,737739.46,736443.311,735101.276,733717.034,732293.408,730833.134,729338.415,727810.571,726251.517,724661.243,723036.784,721373.845,719668.897,717921.737,716132.525,714298.683,712417.278,710486.313,708506.627,706479.827,704406.049,702285.762,700120.689,697913.487,695668.925,693394.361,691098.657,688790.463,686474.841,684157.67,681848.398,679557.768,677295.014,675066.304,672876.219,670730.289,668633.659,666590.677,664605.148,662679.923,660817.112,659017.943,657283.439,655614.531,654011.592,652473.978,651000.178,649588.723,648237.989,646946.248,645711.057,644529.66,643398.82,642315.964,641277.402,640277.585,639309.885,638368.531,637448.951,636547.39,635660.891,634786.52,633920.867,633059.947,632199.304,631333.529,630456.827,629562.532
Mediumvariant,923,293013.231,292486.607,291862.993,291151.867,290368.593,289525.699,288627.296,287673.792,286670.302,285622.097,284534.617,283412.257,282260.684,281087.792,279902.501,278712.288,277521.523,276333.31,275151.89,273981.139,272823.953,271682.675,270558.037,269449.132,268353.925,267270.4,266198.124,265136.27,264081.466,263029.642,261977.179,260922.705,259864.983,258800.804,257726.651,256639.919,255539.774,254426.387,253299.767,252160.431,251009.415,249847.687,248677.115,247500.843,246322.819,245146.87,243975.418,242811.38,241660.038,240527.444,239418.746,238336.852,237283.81,236263.003,235277.627,234330.185,233422.141,232554.054,231726.085,230937.749,230188.254,229476.921,228802.422,228162.363,227553.529,226972.824,226418.186,225887.127,225375.001,224876.578,224387.263,223903.694,223423.43,222944.744,222466.053,221985.443,221500.65,221008.906,220506.9,219990.827,219456.409
Mediumvariant,112,9449.323,9442.862,9432.8,9419.487,9403.539,9385.438,9365.307,9343.09,9318.86,9292.717,9264.784,9235.179,9204.127,9171.937,9138.99,9105.605,9071.929,9038.099,9004.336,8970.855,8937.816,8905.349,8873.484,8842.19,8811.403,8781.029,8751.079,8721.531,8692.3,8663.233,8634.225,8605.218,8576.189,8547.014,8517.577,8487.779,8457.597,8427.011,8395.986,8364.522,8332.607,8300.261,8267.526,8234.474,8201.186,8167.753,8134.257,8100.763,8067.445,8034.482,8002.031,7970.207,7939.07,7908.766,7879.425,7851.176,7824.07,7798.154,7773.478,7750.116,7728.081,7707.381,7687.97,7669.791,7652.763,7636.822,7621.864,7607.803,7594.454,7581.607,7569.059,7556.654,7544.262,7531.778,7519.094,7506.076,7492.565,7478.392,7463.346,7447.195,7429.671
Mediumvariant,100,6948.445,6896.663,6844.597,6792.238,6739.536,6686.471,6633.11,6579.505,6525.607,6471.361,6416.749,6361.787,6306.569,6251.253,6196.051,6141.131,6086.559,6032.37,5978.677,5925.622,5873.296,5821.74,5770.971,5720.911,5671.489,5622.64,5574.33,5526.542,5479.194,5432.193,5385.441,5338.92,5292.596,5246.394,5200.234,5154.081,5107.913,5061.736,5015.579,4969.477,4923.493,4877.639,4831.955,4786.545,4741.541,4697.036,4653.106,4609.786,4567.118,4525.185,4484.016,4443.662,4404.15,4365.536,4327.846,4291.097,4255.319,4220.499,4186.666,4153.858,4122.085,4091.326,4061.521,4032.605,4004.44,3976.943,3950.054,3923.713,3897.786,3872.116,3846.573,3821.088,3795.601,3770.09,3744.543,3718.934,3693.225,3667.379,3641.331,3615.013,3588.341
Mediumvariant,203,10708.981,10724.555,10736.784,10745.883,10752.385,10756.696,10758.834,10758.628,10756.158,10751.514,10744.834,10736.211,10725.889,10714.25,10701.789,10688.923,10675.832,10662.665,10649.702,10637.25,10625.536,10614.697,10604.738,10595.607,10587.198,10579.387,10572.128,10565.359,10558.845,10552.34,10545.581,10538.474,10530.904,10522.608,10513.321,10502.806,10491.008,10477.894,10463.393,10447.442,10430.02,10411.17,10391.02,10369.831,10347.945,10325.663,10303.175,10280.644,10258.45,10237.017,10216.7,10197.694,10180.141,10164.238,10150.189,10138.131,10128.171,10120.323,10114.57,10110.783,10108.889,10108.843,10110.578,10113.939,10118.704,10124.68,10131.728,10139.777,10148.667,10158.27,10168.46,10179.098,10190.051,10201.201,10212.421,10223.573,10234.545,10245.209,10255.423,10265.087,10274.064
Mediumvariant,348,9660.351,9634.164,9606.259,9576.767,9546.05,9514.334,9481.619,9447.729,9412.623,9376.204,9338.446,9299.368,9259.056,9217.603,9175.16,9131.845,9087.743,9042.954,8997.687,8952.168,8906.6,8861.081,8815.704,8770.604,8725.933,8681.804,8638.286,8595.4,8553.118,8511.409,8470.23,8429.572,8389.398,8349.565,8309.933,8270.339,8230.764,8191.172,8151.443,8111.422,8071.035,8030.245,7989.107,7947.693,7906.135,7864.554,7823.009,7781.548,7740.366,7699.656,7659.585,7620.263,7581.715,7544.045,7507.328,7471.624,7436.984,7403.421,7370.924,7339.455,7308.973,7279.488,7250.97,7223.379,7196.609,7170.603,7145.324,7120.746,7096.872,7073.687,7051.177,7029.338,7008.115,6987.479,6967.395,6947.815,6928.728,6910.107,6891.939,6874.203,6856.915
Mediumvariant,616,37846.611,37797.005,37739.785,37674.029,37599.145,37514.692,37420.05,37314.992,37200.09,37076.331,36944.563,36805.012,36657.829,36503.694,36343.416,36177.728,36007.077,35831.817,35652.377,35469.151,35282.532,35092.868,34900.488,34705.694,34508.774,34309.974,34109.458,33907.424,33704.096,33499.766,33294.567,33088.639,32881.886,32674.065,32464.804,32253.782,32040.918,31826.166,31609.263,31389.933,31167.965,30943.368,30716.148,30486.097,30252.96,30016.636,29777.241,29535.144,29290.864,29045.083,28798.472,28551.405,28304.34,28058.093,27813.573,27571.602,27332.653,27097.135,26865.634,26638.716,26416.856,26200.361,25989.414,25784.217,25584.924,25391.585,25204.275,25022.885,24847.011,24676.13,24509.752,24347.566,24189.319,24034.875,23884.043,23736.567,23592.087,23450.111,23310.039,23171.134,23032.572
Mediumvariant,498,4033.963,4024.019,4013.171,4001.344,3988.395,3974.249,3958.89,3942.343,3924.631,3905.8,3885.896,3864.946,3842.993,3820.109,3796.408,3771.974,3746.851,3721.117,3694.852,3668.181,3641.185,3613.936,3586.448,3558.765,3530.88,3502.819,3474.592,3446.222,3417.703,3389.03,3360.177,3331.16,3301.968,3272.579,3242.939,3213.024,3182.84,3152.375,3121.61,3090.502,3059.035,3027.218,2995.079,2962.648,2929.961,2897.081,2864.03,2830.87,2797.674,2764.54,2731.563,2698.793,2666.289,2634.153,2602.507,2571.441,2541,2511.227,2482.188,2453.919,2426.478,2399.871,2374.095,2349.153,2325.004,2301.613,2278.954,2257.027,2235.742,2215.056,2194.885,2175.185,2155.907,2137.02,2118.49,2100.269,2082.296,2064.526,2046.863,2029.243,2011.567
Mediumvariant,642,19237.691,19127.774,19031.335,18944.134,18859.613,18772.912,18682.879,18590.736,18496.696,18401.609,18306.101,18209.879,18112.417,18013.901,17914.581,17814.66,17714.198,17613.14,17511.516,17409.328,17306.6,17203.354,17099.614,16995.491,16891.071,16786.453,16681.661,16576.689,16471.449,16365.842,16259.787,16153.315,16046.462,15939.138,15831.245,15722.751,15613.683,15504.168,15394.362,15284.493,15174.769,15065.298,14956.231,14847.818,14740.356,14634.089,14529.157,14425.67,14323.851,14223.929,14126.069,14030.396,13936.904,13845.519,13756.065,13668.422,13582.549,13498.451,13416.076,13335.379,13256.303,13178.789,13102.765,13028.1,12954.667,12882.345,12811.014,12740.627,12671.148,12602.553,12534.805,12467.818,12401.492,12335.669,12270.209,12204.974,12139.826,12074.649,12009.338,11943.803,11877.964
Mediumvariant,643,145934.462,145912.025,145805.947,145628.586,145399.121,145132.729,144834.097,144502.581,144142.096,143755.89,143347.515,142920.743,142480.333,142031.801,141581.097,141133.25,140691.311,140257.456,139834.561,139425.185,139031.164,138653.903,138293.608,137949.04,137618.036,137298.515,136989.926,136691.353,136399.882,136111.929,135824.481,135536.203,135246.179,134952.372,134652.673,134345.568,134030.331,133706.999,133375.709,133037.036,132691.784,132340.524,131984.365,131625.412,131266.314,130909.58,130556.576,130208.936,129869.66,129542.228,129229.487,128932.94,128653.54,128392.82,128152.193,127932.616,127734.639,127558.212,127402.72,127267.109,127150.218,127051.236,126969.142,126902.194,126848.3,126805.389,126772.118,126746.776,126726.425,126707.711,126687.821,126664.719,126637.132,126604.211,126565.29,126519.544,126465.954,126403.203,126329.712,126243.582,126142.656
Mediumvariant,703,5459.642,5460.721,5460.193,5458.093,5454.536,5449.599,5443.29,5435.536,5426.321,5415.616,5403.4,5389.701,5374.592,5358.177,5340.606,5322,5302.429,5281.966,5260.761,5238.977,5216.735,5194.136,5171.228,5148.093,5124.791,5101.391,5077.921,5054.41,5030.864,5007.274,4983.648,4959.963,4936.205,4912.313,4888.184,4863.73,4838.941,4813.799,4788.223,4762.122,4735.448,4708.179,4680.356,4651.988,4623.12,4593.789,4564.035,4533.929,4503.628,4473.281,4443.053,4413.033,4383.288,4353.943,4325.116,4296.918,4269.424,4242.681,4216.748,4191.694,4167.556,4144.358,4122.105,4100.784,4080.348,4060.745,4041.972,4023.988,4006.722,3990.08,3974.002,3958.403,3943.228,3928.427,3913.942,3899.712,3885.646,3871.672,3857.685,3843.57,3829.204
Mediumvariant,804,43733.762,43466.819,43192.122,42911.306,42626.273,42338.579,42049.22,41758.652,41467.22,41175.055,40882.329,40589.431,40296.879,40005.067,39714.403,39425.172,39137.594,38851.726,38567.421,38284.422,38002.489,37721.611,37441.754,37162.737,36884.35,36606.388,36328.743,36051.34,35774.015,35496.626,35219.042,34941.241,34663.196,34384.756,34105.741,33826.059,33545.779,33265.067,32984.199,32703.482,32423.259,32143.785,31865.328,31588.337,31313.301,31040.689,30770.832,30504.09,30240.982,29982.043,29727.77,29478.459,29234.373,28995.89,28763.385,28537.158,28317.332,28103.951,27897.081,27696.72,27502.815,27315.268,27133.862,26958.201,26787.77,26622.099,26460.883,26303.785,26150.174,25999.368,25850.729,25703.825,25558.323,25413.994,25270.626,25127.979,24985.778,24843.658,24701.224,24557.997,24413.455
Mediumvariant,924,106261.249,106712.526,107127.633,107515.094,107887.108,108252.745,108615.106,108972.394,109322.877,109662.988,109990.35,110305.328,110609.744,110904.257,111189.688,111466.805,111735.822,111997.098,112252.026,112502.283,112749.029,112992.738,113233.133,113469.665,113701.42,113927.584,114148.178,114363.011,114570.873,114770.229,114959.952,115139.793,115310.092,115470.948,115622.774,115765.997,115900.938,116028.105,116148.81,116264.683,116377.165,116486.775,116594.106,116700.476,116807.341,116915.787,117026.458,117139.453,117254.33,117370.523,117487.398,117605.068,117723.533,117842.02,117959.65,118075.789,118190.257,118303.126,118414.509,118524.446,118633.203,118740.725,118847.353,118953.762,119061.046,119169.938,119280.706,119393.368,119508.365,119626.068,119746.691,119870.266,119996.552,120125.151,120255.617,120387.389,120519.846,120652.424,120784.455,120915.321,121044.271
Mediumvariant,830,173.863,175.245,176.463,177.56,178.604,179.662,180.749,181.828,182.911,183.967,184.993,185.977,186.941,187.868,188.768,189.635,190.474,191.285,192.066,192.822,193.544,194.246,194.927,195.572,196.195,196.794,197.365,197.914,198.442,198.945,199.421,199.886,200.328,200.755,201.16,201.556,201.935,202.304,202.666,203.024,203.375,203.717,204.068,204.425,204.775,205.125,205.492,205.862,206.239,206.625,207.023,207.436,207.852,208.283,208.721,209.171,209.632,210.095,210.578,211.051,211.535,212.022,212.515,213.004,213.501,214.008,214.523,215.044,215.57,216.104,216.65,217.2,217.758,218.326,218.904,219.485,220.076,220.68,221.283,221.901,222.519
Mediumvariant,208,5792.202,5813.298,5834.95,5856.93,5878.876,5900.493,5921.744,5942.671,5963.112,5982.891,6001.867,6019.978,6037.214,6053.578,6069.113,6083.849,6097.799,6110.968,6123.428,6135.276,6146.589,6157.406,6167.784,6177.831,6187.628,6197.288,6206.863,6216.398,6225.948,6235.592,6245.374,6255.336,6265.512,6275.907,6286.501,6297.293,6308.284,6319.501,6330.977,6342.741,6354.809,6367.188,6379.869,6392.842,6406.07,6419.531,6433.217,6447.094,6461.147,6475.357,6489.698,6504.151,6518.667,6533.171,6547.583,6561.818,6575.835,6589.632,6603.193,6616.488,6629.523,6642.296,6654.811,6667.058,6679.045,6690.756,6702.215,6713.458,6724.6,6735.787,6747.117,6758.666,6770.442,6782.425,6794.604,6806.981,6819.559,6832.369,6845.47,6858.953,6872.908
Mediumvariant,233,1326.535,1325.185,1321.91,1317.211,1311.919,1306.651,1301.516,1296.343,1291.095,1285.665,1279.962,1274.033,1267.958,1261.785,1255.57,1249.35,1243.146,1236.97,1230.836,1224.74,1218.696,1212.691,1206.73,1200.812,1194.878,1188.919,1182.918,1176.879,1170.789,1164.639,1158.408,1152.1,1145.708,1139.224,1132.657,1126.012,1119.29,1112.479,1105.578,1098.592,1091.517,1084.358,1077.121,1069.803,1062.419,1054.969,1047.47,1039.935,1032.368,1024.798,1017.242,1009.716,1002.23,994.798,987.45,980.202,973.066,966.046,959.156,952.385,945.737,939.196,932.798,926.53,920.418,914.447,908.644,902.981,897.464,892.093,886.857,881.756,876.752,871.851,867.006,862.201,857.408,852.595,847.724,842.78,837.723
Mediumvariant,234,48.863,49.049,49.233,49.423,49.611,49.819,50.029,50.243,50.473,50.691,50.913,51.134,51.348,51.555,51.746,51.926,52.104,52.261,52.409,52.555,52.68,52.798,52.89,52.984,53.066,53.14,53.211,53.277,53.339,53.404,53.466,53.527,53.589,53.651,53.715,53.775,53.85,53.926,53.996,54.076,54.152,54.233,54.314,54.391,54.475,54.559,54.634,54.718,54.797,54.872,54.944,55.017,55.085,55.149,55.214,55.27,55.328,55.375,55.427,55.461,55.502,55.531,55.563,55.584,55.598,55.613,55.622,55.622,55.612,55.597,55.585,55.557,55.525,55.488,55.444,55.394,55.349,55.293,55.234,55.168,55.094
Mediumvariant,246,5540.72,5548.36,5554.96,5560.624,5565.466,5569.572,5573.028,5575.894,5578.139,5579.704,5580.537,5580.676,5580.152,5578.96,5577.04,5574.392,5571.008,5566.957,5562.317,5557.224,5551.766,5546.006,5539.963,5533.673,5527.196,5520.554,5513.812,5506.982,5500.096,5493.149,5486.143,5479.128,5472.135,5465.199,5458.365,5451.676,5445.146,5438.799,5432.717,5427.007,5421.724,5416.883,5412.457,5408.417,5404.697,5401.247,5398.041,5395.058,5392.171,5389.277,5386.266,5383.09,5379.746,5376.184,5372.372,5368.307,5363.963,5359.346,5354.481,5349.418,5344.188,5338.819,5333.339,5327.777,5322.193,5316.625,5311.106,5305.658,5300.337,5295.183,5290.238,5285.523,5281.064,5276.852,5272.892,5269.18,5265.711,5262.492,5259.528,5256.817,5254.366
Mediumvariant,352,341.243,343.353,345.393,347.38,349.308,351.184,353.014,354.784,356.487,358.127,359.711,361.22,362.669,364.044,365.362,366.606,367.774,368.871,369.906,370.863,371.746,372.559,373.305,373.968,374.559,375.085,375.529,375.912,376.229,376.489,376.693,376.825,376.924,376.975,376.979,376.953,376.91,376.822,376.715,376.587,376.448,376.285,376.115,375.918,375.712,375.475,375.215,374.932,374.626,374.293,373.926,373.537,373.116,372.662,372.176,371.663,371.116,370.538,369.931,369.294,368.627,367.937,367.217,366.477,365.723,364.956,364.181,363.378,362.588,361.79,360.998,360.207,359.421,358.641,357.869,357.095,356.325,355.565,354.805,354.042,353.29
Mediumvariant,372,4937.786,4982.907,5020.199,5051.62,5080.499,5109.284,5138.31,5166.749,5194.622,5221.748,5248.041,5273.639,5298.768,5323.526,5347.967,5372.137,5396.065,5419.757,5443.183,5466.317,5489.088,5511.478,5533.414,5554.778,5575.408,5595.132,5613.92,5631.699,5648.334,5663.676,5677.615,5690.092,5701.111,5710.656,5718.737,5725.376,5730.592,5734.433,5736.994,5738.387,5738.736,5738.108,5736.614,5734.381,5731.587,5728.362,5724.821,5721.071,5717.225,5713.447,5709.843,5706.5,5703.483,5700.866,5698.746,5697.179,5696.184,5695.762,5695.905,5696.592,5697.784,5699.444,5701.514,5703.868,5706.349,5708.811,5711.19,5713.418,5715.326,5716.715,5717.431,5717.415,5716.626,5715.076,5712.814,5709.857,5706.233,5701.95,5696.992,5691.341,5684.963
Mediumvariant,833,85.033,85.41,85.732,86.027,86.315,86.602,86.889,87.18,87.458,87.722,87.993,88.254,88.496,88.745,88.986,89.199,89.407,89.598,89.778,89.946,90.095,90.238,90.377,90.49,90.582,90.658,90.707,90.732,90.745,90.744,90.748,90.753,90.756,90.756,90.771,90.777,90.789,90.817,90.843,90.874,90.924,90.98,91.046,91.136,91.228,91.33,91.448,91.572,91.708,91.857,92.006,92.171,92.337,92.511,92.678,92.855,93.028,93.203,93.372,93.539,93.709,93.866,94.023,94.166,94.312,94.447,94.58,94.705,94.833,94.953,95.055,95.169,95.28,95.386,95.493,95.604,95.709,95.823,95.938,96.071,96.2
Mediumvariant,428,1886.198,1866.942,1848.837,1831.642,1815.004,1798.633,1782.475,1766.562,1750.87,1735.398,1720.146,1705.091,1690.204,1675.553,1661.234,1647.327,1633.857,1620.786,1608.092,1595.748,1583.721,1571.981,1560.552,1549.424,1538.605,1528.096,1517.891,1507.947,1498.226,1488.651,1479.172,1469.772,1460.429,1451.109,1441.763,1432.361,1422.888,1413.347,1403.743,1394.087,1384.397,1374.666,1364.927,1355.206,1345.547,1335.989,1326.543,1317.246,1308.107,1299.158,1290.426,1281.919,1273.656,1265.643,1257.91,1250.477,1243.345,1236.506,1229.938,1223.62,1217.518,1211.63,1205.941,1200.42,1195.031,1189.749,1184.536,1179.389,1174.313,1169.297,1164.352,1159.454,1154.59,1149.733,1144.858,1139.957,1134.995,1129.962,1124.86,1119.669,1114.402
Mediumvariant,440,2722.289,2689.862,2661.708,2636.855,2613.768,2591.273,2569.13,2547.568,2526.392,2505.492,2484.803,2464.15,2443.448,2422.753,2402.192,2381.867,2361.774,2341.876,2322.272,2303.046,2284.293,2266.036,2248.244,2230.932,2214.105,2197.745,2181.864,2166.421,2151.297,2136.325,2121.397,2106.442,2091.479,2076.462,2061.383,2046.218,2030.962,2015.603,2000.161,1984.655,1969.132,1953.576,1938.032,1922.544,1907.184,1892.02,1877.072,1862.368,1847.927,1833.776,1819.92,1806.384,1793.18,1780.34,1767.925,1755.968,1744.476,1733.428,1722.787,1712.5,1702.526,1692.842,1683.433,1674.228,1665.172,1656.186,1647.253,1638.363,1629.501,1620.67,1611.871,1603.099,1594.345,1585.581,1576.816,1568.02,1559.211,1550.392,1541.578,1532.806,1524.092
Mediumvariant,578,5421.241,5465.63,5511.37,5558.028,5604.81,5651.101,5696.89,5742.4,5787.49,5832.033,5875.913,5919.066,5961.452,6003.034,6043.816,6083.78,6122.92,6161.213,6198.705,6235.442,6271.478,6306.826,6341.505,6375.564,6409.061,6442.052,6474.581,6506.653,6538.295,6569.522,6600.338,6630.78,6660.89,6690.669,6720.148,6749.345,6778.286,6806.996,6835.52,6863.913,6892.199,6920.418,6948.572,6976.701,7004.847,7033.028,7061.257,7089.535,7117.855,7146.236,7174.666,7203.135,7231.633,7260.054,7288.295,7316.278,7343.97,7371.357,7398.435,7425.161,7451.524,7477.521,7503.173,7528.519,7553.62,7578.552,7603.326,7627.976,7652.535,7677.084,7701.664,7726.313,7751.046,7775.865,7800.786,7825.813,7850.944,7876.201,7901.605,7927.166,7952.925
Mediumvariant,752,10099.265,10160.169,10218.971,10275.858,10331.083,10384.831,10437.231,10488.225,10537.568,10584.894,10629.981,10672.812,10713.632,10752.79,10790.765,10827.977,10864.565,10900.619,10936.418,10972.278,11008.442,11045.032,11082.081,11119.584,11157.481,11195.694,11234.239,11273.088,11312.03,11350.801,11389.196,11427.147,11464.625,11501.519,11537.727,11573.137,11607.733,11641.548,11674.659,11707.195,11739.287,11770.962,11802.265,11833.378,11864.515,11895.836,11927.395,11959.209,11991.29,12023.669,12056.33,12089.304,12122.54,12155.873,12189.064,12221.927,12254.452,12286.623,12318.372,12349.581,12380.204,12410.227,12439.729,12468.894,12497.994,12527.231,12556.661,12586.326,12616.421,12647.186,12678.789,12711.267,12744.559,12778.54,12813.05,12847.915,12882.966,12918.072,12953.104,12987.965,13022.529
Mediumvariant,826,67886.011,68207.116,68497.907,68765.936,69021.845,69273.64,69524.101,69771.947,70016.26,70254.656,70485.49,70709.298,70927.462,71140.066,71347.129,71548.76,71744.929,71935.937,72122.616,72306.026,72486.891,72665.441,72841.361,73014.053,73182.656,73346.427,73505.278,73659.109,73807.103,73948.292,74081.981,74208.005,74326.606,74438.066,74542.868,74641.518,74734.273,74821.53,74904.241,74983.545,75060.465,75135.401,75208.706,75281.334,75354.285,75428.316,75503.853,75580.853,75658.87,75737.158,75815.108,75892.708,75970.008,76046.486,76121.516,76194.674,76265.862,76335.215,76402.934,76469.356,76534.826,76599.394,76663.297,76727.237,76792.09,76858.557,76926.869,76997.05,77069.265,77143.609,77220.084,77298.64,77379.144,77461.387,77545.081,77629.887,77715.36,77801.03,77886.334,77970.642,78053.26
Mediumvariant,925,152215.23,151945.051,151644.484,151316.158,150963.16,150588.31,150192.757,149778.235,149348.434,148907.888,148459.814,148005.754,147545.45,147078.062,146601.745,146114.848,145617.024,145107.816,144585.147,144046.519,143489.706,142913.715,142317.685,141699.616,141057.311,140389.133,139694.364,138972.894,138224.545,137449.331,136647.615,135820,134967.332,134090.737,133191.539,132271.456,131332.056,130375.506,129405.047,128424.281,127436.8,126444.977,125451.437,124459.88,123474.515,122498.997,121535.781,120586.958,119655.194,118743.001,117852.549,116985.263,116142.19,115324.452,114532.737,113767.536,113029.036,112316.954,111630.005,110966.406,110324.442,109703.26,109101.774,108517.603,107948.02,107390.54,106843.929,106307.063,105778.322,105255.885,104738.425,104224.984,103715.001,103208.295,102704.781,102204.548,101707.728,101214.491,100724.993,100239.52,99758.353
Mediumvariant,8,2877.797,2872.933,2866.374,2858.43,2849.657,2840.464,2830.85,2820.633,2809.861,2798.631,2786.974,2774.956,2762.535,2749.56,2735.798,2721.082,2705.362,2688.715,2671.236,2653.089,2634.384,2615.17,2595.442,2575.253,2554.64,2533.645,2512.295,2490.631,2468.687,2446.491,2424.061,2401.401,2378.561,2355.549,2332.395,2309.101,2285.692,2262.158,2238.515,2214.764,2190.895,2166.919,2142.808,2118.54,2094.101,2069.447,2044.57,2019.454,1994.064,1968.343,1942.26,1915.802,1888.965,1861.74,1834.075,1805.975,1777.455,1748.518,1719.224,1689.611,1659.73,1629.63,1599.333,1568.93,1538.499,1508.105,1477.808,1447.634,1417.676,1388.001,1358.697,1329.788,1301.302,1273.239,1245.593,1218.363,1191.538,1165.112,1139.106,1113.51,1088.336
Mediumvariant,20,77.265,77.355,77.463,77.572,77.679,77.775,77.841,77.894,77.906,77.916,77.925,77.944,77.953,77.966,77.972,77.978,77.969,77.958,77.936,77.911,77.859,77.789,77.703,77.602,77.471,77.316,77.136,76.925,76.687,76.42,76.118,75.788,75.435,75.048,74.635,74.21,73.752,73.285,72.799,72.296,71.793,71.275,70.762,70.245,69.732,69.234,68.738,68.273,67.797,67.361,66.941,66.532,66.157,65.803,65.47,65.176,64.897,64.649,64.424,64.22,64.045,63.875,63.741,63.612,63.511,63.414,63.328,63.255,63.189,63.124,63.058,63.002,62.934,62.874,62.806,62.74,62.675,62.611,62.542,62.469,62.4
Mediumvariant,70,3280.819,3263.466,3249.317,3237.063,3225.022,3211.97,3197.23,3180.888,3163.265,3145.025,3126.648,3108.11,3089.161,3069.805,3050.021,3029.82,3009.228,2988.243,2966.887,2945.157,2923.075,2900.639,2877.886,2854.807,2831.386,2807.634,2783.575,2759.242,2734.666,2709.923,2685.037,2660.046,2634.991,2609.931,2584.94,2560.084,2535.391,2510.89,2486.59,2462.498,2438.644,2415.032,2391.677,2368.562,2345.681,2323.017,2300.583,2278.372,2256.357,2234.487,2212.754,2191.137,2169.646,2148.268,2127.031,2105.921,2084.95,2064.11,2043.409,2022.839,2002.423,1982.146,1962.027,1942.078,1922.309,1902.747,1883.385,1864.233,1845.32,1826.656,1808.259,1790.142,1772.308,1754.78,1737.551,1720.628,1704.031,1687.759,1671.835,1656.257,1641.056
Mediumvariant,191,4105.267,4081.651,4059.286,4037.689,4016.136,3994.074,3971.384,3948.253,3924.753,3901.051,3877.272,3853.402,3829.375,3805.174,3780.747,3756.068,3731.135,3705.969,3680.581,3654.98,3629.201,3603.243,3577.119,3550.86,3524.486,3498.032,3471.514,3444.931,3418.3,3391.584,3364.8,3337.946,3311.032,3284.08,3257.097,3230.096,3203.095,3176.082,3149.093,3122.141,3095.229,3068.373,3041.602,3014.881,2988.246,2961.678,2935.187,2908.793,2882.525,2856.386,2830.402,2804.585,2778.948,2753.542,2728.397,2703.563,2679.049,2654.873,2631.033,2607.557,2584.443,2561.714,2539.341,2517.326,2495.619,2474.212,2453.085,2432.233,2411.651,2391.329,2371.268,2351.454,2331.885,2312.554,2293.442,2274.555,2255.885,2237.426,2219.181,2201.142,2183.311
Mediumvariant,292,33.691,33.698,33.704,33.715,33.739,33.763,33.785,33.816,33.847,33.887,33.914,33.947,33.974,34.006,34.029,34.058,34.078,34.101,34.115,34.128,34.134,34.141,34.135,34.126,34.117,34.096,34.074,34.048,34.01,33.961,33.917,33.87,33.811,33.742,33.668,33.591,33.507,33.416,33.317,33.21,33.109,32.993,32.874,32.749,32.623,32.492,32.359,32.222,32.073,31.931,31.792,31.646,31.498,31.352,31.207,31.057,30.912,30.773,30.626,30.472,30.326,30.177,30.035,29.891,29.743,29.592,29.442,29.291,29.143,28.993,28.84,28.682,28.526,28.363,28.198,28.043,27.882,27.721,27.552,27.393,27.232
